"","DIRECTORIO","SECUENCIA_ENCUESTA","Satisfaccion"
"17216",7345121,1,60
"17217",7345126,2,60
"17218",7345131,1,44
"17219",7345132,1,60
"17220",7345132,2,60
"17221",7345133,1,60
"17222",7345134,3,60
"17223",7345135,2,60
"17224",7345139,1,60
"17225",7345144,1,60
"17226",7345146,5,44
"17227",7345148,1,80
"17228",7345148,2,60
"17229",7345152,1,60
"17230",7345157,1,80
"17231",7345157,2,80
"17232",7345157,4,80
"17233",7345164,1,60
"17234",7345168,1,60
"17235",7345178,1,100
"17236",7345178,2,60
"17237",7345179,1,80
"17238",7345184,1,60
"17239",7345184,2,60
"17240",7345187,1,100
"17241",7345189,1,80
"17242",7345189,2,60
"17243",7345190,1,60
"17244",7345191,1,44
"17245",7345191,2,44
"17246",7345192,1,44
"17247",7345195,1,60
"17248",7345200,1,60
"17249",7345200,2,60
"17250",7345205,1,60
"17251",7345207,1,60
"17252",7345207,2,60
"17253",7345208,1,60
"17254",7345212,1,44
"17255",7345212,2,44
"17256",7345213,2,60
"17257",7345214,1,60
"17258",7345216,1,60
"17259",7345217,1,60
"17260",7345219,4,60
"17261",7345221,1,60
"17262",7345221,2,60
"17263",7345232,1,60
"17264",7345234,1,60
"17265",7345234,2,60
"17266",7345238,1,60
"17267",7345248,1,44
"17268",7345248,2,60
"17269",7345252,2,60
"17270",7345262,1,44
"17271",7345263,1,44
"17272",7345265,1,44
"17273",7345267,1,60
"17274",7345268,1,60
"17275",7345275,1,60
"17276",7345276,2,60
"17277",7345279,1,60
"17278",7345279,2,60
"17279",7345288,1,60
"17280",7345292,3,60
"17281",7345299,1,60
"17282",7345301,2,60
"17283",7345331,1,60
"17284",7345331,2,60
"17285",7345333,1,60
"17286",7345337,1,60
"17287",7345339,1,60
"17288",7345340,1,60
"17289",7345341,1,60
"17290",7345343,1,60
"17291",7345356,1,60
"17292",7345356,2,60
"17293",7345359,5,60
"17294",7345364,1,60
"17295",7345364,2,60
"17296",7345368,1,60
"17297",7345368,2,44
"17298",7345372,1,44
"17299",7345372,2,44
"17300",7345375,1,60
"17301",7345377,1,60
"17302",7345381,1,60
"17303",7345396,1,44
"17304",7345398,1,44
"17305",7345402,5,60
"17306",7345419,1,44
"17307",7345423,1,60
"17308",7345429,1,80
"17309",7345430,1,60
"17310",7345443,1,60
"17311",7345449,1,60
"17312",7345450,1,60
"17313",7345453,1,60
"17314",7345454,1,60
"17315",7345457,1,44
"17316",7345459,1,60
"17317",7345463,1,60
"17318",7345465,2,60
"17319",7345471,1,60
"17320",7345472,1,84
"17321",7345473,1,60
"17322",7345473,2,60
"17323",7345477,1,60
"17324",7345486,1,60
"17325",7345496,2,60
"17326",7345497,1,60
"17327",7345498,1,60
"17328",7345498,2,44
"17329",7345499,1,60
"17330",7345501,3,60
"17331",7345507,1,60
"17332",7345512,2,44
"17333",7345515,1,44
"17334",7345519,1,60
"17335",7345523,1,60
"17336",7345533,2,60
"17337",7345534,1,80
"17338",7345534,2,60
"17339",7345535,1,60
"17340",7345540,1,60
"17341",7345540,2,60
"17342",7345541,1,80
"17343",7345542,1,80
"17344",7345544,1,80
"17345",7345547,1,60
"17346",7345550,1,60
"17347",7345554,1,44
"17348",7345558,2,44
"17349",7345562,1,60
"17350",7345566,1,44
"17351",7345566,2,44
"17352",7345568,1,44
"17353",7345572,2,60
"17354",7345573,2,60
"17355",7345577,1,44
"17356",7345580,1,60
"17357",7345584,2,60
"17358",7345588,1,44
"17359",7345590,1,60
"17360",7345590,2,44
"17361",7345598,1,60
"17362",7345598,2,60
"17363",7345601,1,60
"17364",7345605,1,60
"17365",7345606,1,60
"17366",7345607,1,80
"17367",7345610,1,44
"17368",7345611,1,60
"17369",7345612,1,60
"17370",7345612,2,44
"17371",7345613,1,60
"17372",7345613,2,60
"17373",7345614,1,60
"17374",7345615,1,60
"17375",7345616,1,60
"17376",7345634,2,60
"17377",7345635,1,44
"17378",7345635,2,44
"17379",7345638,1,60
"17380",7345641,6,44
"17381",7345644,1,60
"17382",7345646,1,44
"17383",7345646,2,44
"17384",7345648,5,44
"17385",7345649,1,60
"17386",7345660,1,60
"17387",7345665,1,44
"17388",7345666,1,60
"17389",7345672,1,60
"17390",7345673,1,60
"17391",7345677,1,60
"17392",7345680,1,60
"17393",7345682,1,60
"17394",7345684,1,60
"17395",7345696,1,44
"17396",7345696,2,44
"17397",7345697,1,60
"17398",7345700,2,60
"17399",7345703,1,60
"17400",7345708,1,60
"17401",7345715,1,60
"17402",7345722,1,44
"17403",7345729,1,60
"17404",7345729,2,60
"17405",7345732,1,80
"17406",7345737,1,60
"17407",7345737,2,44
"17408",7345739,1,44
"17409",7345744,2,60
"17410",7345746,1,60
"17411",7345752,1,60
"17412",7345752,4,60
"17413",7345760,1,60
"17414",7345761,2,60
"17415",7345762,1,60
"17416",7345764,1,60
"17417",7345764,2,60
"17418",7345765,1,80
"17419",7345769,1,100
"17420",7345772,1,80
"17421",7345773,1,60
"17422",7345776,2,60
"17423",7345780,1,80
"17424",7345780,2,60
"17425",7345786,1,60
"17426",7345786,3,60
"17427",7345791,1,60
"17428",7345793,1,60
"17429",7345793,2,60
"17430",7345796,1,60
"17431",7345796,2,60
"17432",7345797,1,60
"17433",7345802,1,60
"17434",7345803,1,80
"17435",7345803,2,60
"17436",7345811,1,60
"17437",7345817,1,60
"17438",7345819,2,60
"17439",7345821,1,60
"17440",7345833,1,60
"17441",7345834,1,80
"17442",7345837,3,60
"17443",7345839,1,60
"17444",7345845,1,60
"17445",7345847,2,60
"17446",7345853,1,80
"17447",7345857,1,60
"17448",7345867,1,60
"17449",7345867,2,60
"17450",7345869,4,60
"17451",7345870,1,60
"17452",7345872,1,60
"17453",7345874,1,44
"17454",7345876,1,60
"17455",7345879,1,60
"17456",7345885,1,80
"17457",7345888,1,60
"17458",7345888,2,60
"17459",7345896,1,60
"17460",7345898,4,60
"17461",7345900,1,60
"17462",7345902,1,44
"17463",7345907,1,100
"17464",7345908,1,80
"17465",7345909,1,80
"17466",7345911,1,100
"17467",7345912,1,60
"17468",7345912,2,60
"17469",7345917,1,60
"17470",7345918,2,60
"17471",7345919,1,60
"17472",7345919,2,60
"17473",7345922,1,80
"17474",7345923,1,60
"17475",7345928,2,60
"17476",7345929,1,60
"17477",7345930,4,60
"17478",7345930,5,60
"17479",7345934,1,60
"17480",7345934,2,60
"17481",7345940,2,60
"17482",7345941,1,60
"17483",7345941,2,60
"17484",7345945,1,60
"17485",7345946,1,60
"17486",7345946,2,60
"17487",7345952,1,60
"17488",7345955,1,60
"17489",7345957,1,60
"17490",7345957,2,60
"17491",7345959,1,60
"17492",7345968,1,80
"17493",7345968,2,80
"17494",7345969,1,80
"17495",7345972,1,80
"17496",7345972,2,80
"17497",7345973,1,60
"17498",7345974,1,80
"17499",7345974,2,80
"17500",7345977,2,60
"17501",7345981,1,80
"17502",7345981,2,80
"17503",7345985,1,60
"17504",7345986,1,60
"17505",7345986,2,80
"17506",7346001,1,60
"17507",7346009,1,60
"17508",7346009,2,60
"17509",7346012,1,60
"17510",7346012,2,60
"17511",7346029,1,60
"17512",7346031,1,60
"17513",7346033,4,60
"17514",7346035,1,60
"17515",7346039,1,60
"17516",7346039,2,60
"17517",7346040,1,60
"17518",7346050,3,44
"17519",7346053,1,60
"17520",7346055,1,60
"17521",7346060,2,60
"17522",7346063,1,60
"17523",7346063,2,60
"17524",7346068,1,60
"17525",7346071,1,60
"17526",7346071,2,60
"17527",7346076,1,60
"17528",7346077,1,60
"17529",7346077,2,60
"17530",7346079,1,60
"17531",7346080,1,60
"17532",7346085,1,60
"17533",7346089,3,60
"17534",7346099,1,60
"17535",7346099,2,60
"17536",7346102,1,60
"17537",7346113,2,60
"17538",7346113,3,60
"17539",7346114,1,60
"17540",7346114,2,60
"17541",7346115,1,60
"17542",7346115,2,60
"17543",7346116,1,60
"17544",7346119,1,60
"17545",7346119,2,60
"17546",7346123,1,60
"17547",7346123,2,60
"17548",7346124,1,60
"17549",7346126,1,60
"17550",7346130,2,60
"17551",7346137,2,60
"17552",7346137,3,44
"17553",7346142,3,60
"17554",7346143,1,80
"17555",7346144,1,60
"17556",7346149,1,60
"17557",7346149,2,60
"17558",7346151,1,60
"17559",7346153,1,60
"17560",7346155,2,60
"17561",7346155,3,60
"17562",7346156,1,80
"17563",7346156,2,80
"17564",7346158,1,60
"17565",7346175,2,60
"17566",7346175,3,60
"17567",7346177,1,60
"17568",7346177,2,60
"17569",7346183,3,80
"17570",7346186,1,60
"17571",7346190,1,60
"17572",7346190,2,44
"17573",7346200,1,60
"17574",7346200,2,60
"17575",7346201,2,60
"17576",7346202,2,60
"17577",7346207,4,44
"17578",7346208,1,60
"17579",7346208,2,44
"17580",7346209,1,60
"17581",7346209,2,60
"17582",7346209,4,60
"17583",7346211,1,60
"17584",7346211,2,60
"17585",7346212,1,60
"17586",7346213,1,60
"17587",7346213,2,60
"17588",7346214,1,60
"17589",7346217,1,60
"17590",7346221,1,60
"17591",7346224,2,60
"17592",7346226,1,60
"17593",7346227,1,60
"17594",7346228,1,60
"17595",7346230,1,60
"17596",7346230,2,60
"17597",7346232,1,60
"17598",7346234,1,60
"17599",7346235,1,60
"17600",7346235,2,60
"17601",7346236,1,60
"17602",7346237,1,60
"17603",7346241,1,60
"17604",7346242,1,60
"17605",7346244,1,60
"17606",7346245,1,60
"17607",7346245,2,60
"17608",7346248,1,60
"17609",7346248,2,60
"17610",7346261,1,80
"17611",7346264,5,60
"17612",7346265,1,80
"17613",7346269,1,80
"17614",7346270,1,60
"17615",7346275,1,60
"17616",7346277,1,60
"17617",7346278,1,60
"17618",7346283,1,60
"17619",7346283,2,60
"17620",7346285,1,80
"17621",7346285,2,60
"17622",7346287,1,60
"17623",7346287,2,60
"17624",7346289,1,60
"17625",7346289,3,60
"17626",7346290,1,60
"17627",7346292,1,60
"17628",7346293,1,60
"17629",7346294,1,60
"17630",7346299,1,60
"17631",7346300,1,80
"17632",7346300,2,80
"17633",7346301,1,100
"17634",7346302,1,60
"17635",7346302,2,60
"17636",7346305,1,80
"17637",7346306,1,60
"17638",7346307,1,60
"17639",7346307,2,80
"17640",7346316,1,100
"17641",7346319,1,60
"17642",7346322,1,60
"17643",7346325,1,60
"17644",7346336,1,60
"17645",7346340,1,60
"17646",7346342,1,60
"17647",7346343,1,44
"17648",7346343,2,60
"17649",7346345,1,60
"17650",7346345,2,60
"17651",7346347,2,60
"17652",7346348,1,44
"17653",7346348,2,44
"17654",7346349,1,60
"17655",7346353,1,60
"17656",7346353,2,60
"17657",7346354,1,60
"17658",7346360,1,60
"17659",7346362,1,60
"17660",7346364,1,44
"17661",7346364,2,60
"17662",7346372,1,44
"17663",7346372,2,60
"17664",7346373,1,60
"17665",7346373,2,44
"17666",7346380,2,60
"17667",7346384,1,60
"17668",7346393,1,60
"17669",7346401,1,60
"17670",7346404,1,60
"17671",7346404,2,60
"17672",7346407,1,44
"17673",7346407,2,60
"17674",7346411,1,60
"17675",7346411,3,60
"17676",7346417,1,60
"17677",7346417,2,60
"17678",7346419,1,60
"17679",7346420,1,60
"17680",7346422,1,60
"17681",7346422,2,60
"17682",7346425,1,60
"17683",7346425,2,60
"17684",7346427,1,44
"17685",7346429,1,60
"17686",7346429,2,60
"17687",7346430,1,44
"17688",7346432,1,60
"17689",7346432,2,60
"17690",7346433,1,60
"17691",7346434,1,44
"17692",7346434,2,44
"17693",7346436,1,44
"17694",7346437,1,44
"17695",7346440,2,44
"17696",7346440,3,44
"17697",7346441,1,44
"17698",7346451,1,44
"17699",7346464,5,44
"17700",7346468,1,60
"17701",7346470,1,60
"17702",7346470,2,44
"17703",7346475,1,44
"17704",7346477,1,44
"17705",7346483,1,44
"17706",7346486,1,60
"17707",7346487,1,60
"17708",7346488,1,60
"17709",7346488,2,60
"17710",7346494,1,60
"17711",7346494,2,60
"17712",7346498,1,60
"17713",7346505,1,60
"17714",7346507,1,44
"17715",7346510,1,60
"17716",7346511,1,60
"17717",7346514,5,44
"17718",7346514,6,60
"17719",7346518,1,60
"17720",7346521,1,60
"17721",7346521,2,44
"17722",7346522,1,44
"17723",7346523,2,60
"17724",7346524,1,44
"17725",7346524,2,60
"17726",7346533,1,60
"17727",7346536,7,60
"17728",7346537,4,44
"17729",7346578,1,60
"17730",7346578,2,60
"17731",7346584,1,60
"17732",7346584,2,60
"17733",7346588,1,44
"17734",7346589,1,44
"17735",7346590,4,44
"17736",7346593,1,60
"17737",7346593,2,60
"17738",7346594,1,60
"17739",7346597,1,60
"17740",7346597,2,60
"17741",7346599,1,60
"17742",7346601,1,60
"17743",7346606,1,60
"17744",7346607,1,60
"17745",7346607,2,60
"17746",7346610,1,44
"17747",7346616,1,60
"17748",7346616,2,60
"17749",7346617,1,60
"17750",7346619,1,60
"17751",7346619,2,80
"17752",7346620,1,60
"17753",7346620,2,60
"17754",7346621,1,60
"17755",7346621,2,80
"17756",7346628,1,60
"17757",7346630,1,44
"17758",7346631,1,44
"17759",7346632,1,60
"17760",7346635,1,60
"17761",7346635,2,60
"17762",7346637,1,60
"17763",7346639,1,44
"17764",7346639,2,44
"17765",7346641,1,60
"17766",7346641,2,60
"17767",7346644,1,60
"17768",7346645,1,60
"17769",7346649,1,60
"17770",7346649,2,60
"17771",7346651,1,60
"17772",7346651,2,60
"17773",7346655,1,60
"17774",7346662,1,60
"17775",7346671,1,60
"17776",7346671,2,60
"17777",7346676,2,60
"17778",7346677,1,60
"17779",7346677,2,60
"17780",7346679,1,60
"17781",7346679,2,60
"17782",7346693,2,60
"17783",7346695,2,60
"17784",7346699,1,60
"17785",7346699,4,60
"17786",7346705,1,44
"17787",7346706,1,60
"17788",7346708,1,44
"17789",7346708,2,44
"17790",7346720,2,60
"17791",7346728,3,44
"17792",7346729,1,60
"17793",7346729,2,60
"17794",7346730,3,60
"17795",7346730,4,60
"17796",7346737,1,60
"17797",7346740,3,60
"17798",7346741,1,60
"17799",7346747,1,100
"17800",7346749,1,60
"17801",7346753,1,60
"17802",7346753,2,60
"17803",7346756,1,60
"17804",7346761,1,60
"17805",7346761,2,60
"17806",7346762,1,60
"17807",7346762,2,60
"17808",7346763,1,60
"17809",7346763,3,44
"17810",7346763,4,44
"17811",7346766,1,60
"17812",7346766,2,60
"17813",7346768,1,60
"17814",7346768,2,60
"17815",7346773,1,60
"17816",7346773,2,60
"17817",7346775,1,60
"17818",7346775,2,60
"17819",7346779,1,100
"17820",7346779,2,100
"17821",7346783,1,60
"17822",7346783,2,60
"17823",7346785,1,100
"17824",7346785,2,100
"17825",7346786,1,60
"17826",7346787,1,60
"17827",7346787,2,60
"17828",7346788,1,60
"17829",7346788,2,60
"17830",7346789,1,80
"17831",7346804,1,60
"17832",7346804,2,60
"17833",7346806,1,60
"17834",7346806,2,60
"17835",7346807,2,60
"17836",7346807,3,60
"17837",7346810,1,80
"17838",7346812,3,60
"17839",7346813,1,60
"17840",7346820,1,60
"17841",7346820,2,60
"17842",7346823,1,60
"17843",7346825,1,60
"17844",7346842,2,44
"17845",7346843,1,100
"17846",7346843,2,80
"17847",7346846,1,44
"17848",7346847,1,60
"17849",7346847,2,60
"17850",7346850,1,60
"17851",7346854,1,60
"17852",7346855,1,60
"17853",7346855,2,44
"17854",7346857,1,100
"17855",7346858,1,60
"17856",7346859,1,60
"17857",7346859,2,60
"17858",7346862,1,60
"17859",7346862,2,60
"17860",7346863,1,60
"17861",7346864,1,60
"17862",7346865,1,60
"17863",7346866,1,60
"17864",7346866,2,60
"17865",7346868,1,60
"17866",7346868,2,60
"17867",7346870,1,60
"17868",7346873,1,60
"17869",7346874,1,60
"17870",7346874,2,60
"17871",7346875,3,44
"17872",7346876,1,60
"17873",7346876,2,60
"17874",7346877,2,80
"17875",7346888,1,60
"17876",7346893,1,60
"17877",7346894,1,60
"17878",7346895,1,60
"17879",7346898,1,60
"17880",7346898,2,60
"17881",7346902,1,60
"17882",7346903,1,60
"17883",7346907,1,60
"17884",7346907,2,60
"17885",7346909,1,60
"17886",7346909,3,44
"17887",7346910,1,60
"17888",7346911,1,60
"17889",7346911,3,60
"17890",7346912,1,60
"17891",7346912,2,60
"17892",7346913,1,60
"17893",7346915,1,60
"17894",7346917,1,100
"17895",7346918,1,100
"17896",7346919,1,80
"17897",7346919,2,80
"17898",7346924,3,60
"17899",7346926,1,60
"17900",7346926,2,60
"17901",7346927,1,60
"17902",7346930,1,60
"17903",7346933,1,60
"17904",7346935,1,60
"17905",7346936,1,60
"17906",7346936,2,60
"17907",7346936,3,60
"17908",7346937,1,44
"17909",7346937,2,60
"17910",7346939,1,60
"17911",7346939,2,60
"17912",7346941,10,44
"17913",7346941,6,60
"17914",7346959,1,60
"17915",7346959,2,60
"17916",7346961,1,60
"17917",7346965,1,60
"17918",7346968,4,44
"17919",7346969,1,60
"17920",7346974,1,100
"17921",7346975,1,60
"17922",7346979,1,60
"17923",7346981,1,60
"17924",7346981,2,60
"17925",7346982,1,60
"17926",7346982,2,60
"17927",7346983,1,60
"17928",7346983,2,60
"17929",7346984,1,44
"17930",7346984,3,60
"17931",7346989,4,60
"17932",7346991,1,60
"17933",7346991,2,60
"17934",7346993,4,60
"17935",7346994,1,60
"17936",7346994,2,60
"17937",7347000,1,60
"17938",7347001,1,60
"17939",7347007,1,100
"17940",7347013,1,44
"17941",7347013,2,60
"17942",7347014,2,60
"17943",7347016,1,60
"17944",7347018,1,60
"17945",7347020,1,60
"17946",7347020,2,60
"17947",7347025,1,60
"17948",7347025,2,60
"17949",7347026,1,80
"17950",7347028,1,60
"17951",7347029,2,60
"17952",7347030,1,60
"17953",7347037,1,60
"17954",7347038,1,60
"17955",7347038,2,60
"17956",7347040,1,60
"17957",7347042,1,60
"17958",7347044,2,60
"17959",7347045,1,60
"17960",7347045,2,60
"17961",7347047,1,60
"17962",7347048,1,60
"17963",7347052,1,60
"17964",7347053,1,44
"17965",7347054,1,60
"17966",7347055,1,44
"17967",7347056,1,60
"17968",7347063,3,60
"17969",7347067,1,60
"17970",7347073,1,60
"17971",7347077,1,60
"17972",7347077,4,60
"17973",7347079,1,60
"17974",7347079,5,60
"17975",7347080,1,60
"17976",7347081,4,60
"17977",7347089,6,60
"17978",7347089,7,60
"17979",7347090,1,60
"17980",7347090,2,60
"17981",7347093,1,44
"17982",7347096,1,60
"17983",7347116,1,100
"17984",7347126,1,60
"17985",7347126,2,60
"17986",7347128,1,60
"17987",7347128,2,60
"17988",7347130,2,60
"17989",7347130,4,44
"17990",7347136,1,60
"17991",7347137,1,60
"17992",7347137,2,60
"17993",7347139,1,60
"17994",7347139,2,60
"17995",7347142,1,60
"17996",7347142,2,60
"17997",7347150,1,60
"17998",7347150,2,60
"17999",7347150,6,60
"18000",7347151,1,60
"18001",7347153,1,60
"18002",7347168,1,60
"18003",7347168,2,60
"18004",7347170,1,44
"18005",7347172,1,44
"18006",7347172,2,60
"18007",7347173,1,60
"18008",7347174,5,44
"18009",7347177,1,60
"18010",7347179,1,60
"18011",7347180,1,60
"18012",7347181,1,60
"18013",7347181,2,44
"18014",7347182,1,44
"18015",7347182,2,60
"18016",7347189,1,44
"18017",7347189,2,60
"18018",7347192,1,60
"18019",7347192,2,60
"18020",7347202,1,60
"18021",7347202,2,60
"18022",7347214,1,60
"18023",7347214,2,60
"18024",7347215,1,60
"18025",7347215,2,60
"18026",7347216,1,44
"18027",7347217,1,44
"18028",7347218,1,60
"18029",7347220,1,60
"18030",7347222,1,44
"18031",7347222,2,60
"18032",7347224,1,44
"18033",7347227,1,44
"18034",7347227,2,60
"18035",7347230,1,44
"18036",7347235,2,60
"18037",7347237,3,60
"18038",7347238,6,60
"18039",7347241,1,80
"18040",7347241,2,80
"18041",7347241,4,60
"18042",7347242,1,80
"18043",7347243,1,60
"18044",7347270,1,44
"18045",7347270,2,60
"18046",7347275,1,60
"18047",7347275,2,60
"18048",7347279,1,60
"18049",7347279,2,60
"18050",7347280,1,60
"18051",7347281,1,60
"18052",7347282,1,60
"18053",7347285,1,44
"18054",7347288,1,44
"18055",7347289,1,44
"18056",7347290,1,60
"18057",7347290,2,60
"18058",7347291,1,60
"18059",7347293,1,60
"18060",7347294,1,60
"18061",7347295,2,60
"18062",7347296,1,60
"18063",7347296,2,60
"18064",7347299,1,60
"18065",7347305,1,60
"18066",7347310,1,80
"18067",7347313,1,60
"18068",7347318,2,80
"18069",7347323,1,60
"18070",7347327,1,60
"18071",7347328,1,60
"18072",7347329,1,60
"18073",7347330,1,60
"18074",7347334,1,60
"18075",7347337,2,44
"18076",7347337,6,60
"18077",7347338,1,80
"18078",7347345,1,60
"18079",7347346,1,60
"18080",7347346,2,44
"18081",7347347,1,60
"18082",7347351,1,60
"18083",7347353,2,60
"18084",7347354,1,60
"18085",7347354,2,44
"18086",7347354,3,60
"18087",7347355,2,60
"18088",7347359,1,60
"18089",7347366,1,60
"18090",7347372,2,60
"18091",7347373,1,80
"18092",7347378,1,60
"18093",7347379,1,44
"18094",7347379,2,60
"18095",7347380,1,60
"18096",7347388,1,60
"18097",7347391,1,60
"18098",7347391,2,60
"18099",7347405,2,80
"18100",7347410,4,60
"18101",7347417,5,60
"18102",7347429,1,60
"18103",7347429,2,60
"18104",7347430,1,80
"18105",7347432,1,80
"18106",7347432,2,80
"18107",7347433,1,80
"18108",7347433,2,100
"18109",7347436,1,60
"18110",7347436,2,60
"18111",7347437,1,44
"18112",7347438,1,60
"18113",7347440,1,80
"18114",7347440,2,80
"18115",7347443,1,44
"18116",7347446,6,60
"18117",7347450,1,60
"18118",7347450,2,60
"18119",7347451,1,100
"18120",7347453,1,60
"18121",7347453,2,60
"18122",7347458,4,60
"18123",7347463,1,60
"18124",7347464,1,60
"18125",7347466,1,60
"18126",7347466,2,44
"18127",7347468,1,60
"18128",7347469,1,60
"18129",7347471,1,44
"18130",7347472,1,60
"18131",7347473,1,60
"18132",7347476,1,60
"18133",7347482,2,60
"18134",7347484,1,44
"18135",7347484,3,44
"18136",7347486,1,60
"18137",7347492,1,44
"18138",7347495,1,44
"18139",7347495,2,60
"18140",7347499,1,80
"18141",7347505,1,44
"18142",7347513,2,44
"18143",7347516,1,44
"18144",7347520,1,60
"18145",7347520,2,80
"18146",7347524,1,60
"18147",7347525,1,60
"18148",7347526,1,60
"18149",7347532,1,60
"18150",7347537,1,60
"18151",7347537,2,60
"18152",7347540,4,60
"18153",7347543,1,60
"18154",7347544,1,60
"18155",7347545,1,60
"18156",7347545,2,60
"18157",7347548,1,60
"18158",7347551,1,80
"18159",7347557,1,60
"18160",7347560,1,60
"18161",7347561,1,60
"18162",7347561,2,60
"18163",7347563,1,60
"18164",7347565,1,60
"18165",7347572,1,44
"18166",7347572,2,60
"18167",7347573,1,44
"18168",7347583,5,60
"18169",7347584,1,60
"18170",7347586,1,44
"18171",7347588,1,60
"18172",7347588,2,60
"18173",7347589,1,60
"18174",7347590,1,60
"18175",7347593,1,60
"18176",7347593,2,60
"18177",7347594,1,60
"18178",7347601,1,60
"18179",7347602,1,60
"18180",7347603,1,60
"18181",7347603,2,60
"18182",7347604,1,44
"18183",7347604,2,44
"18184",7347608,1,60
"18185",7347610,1,60
"18186",7347610,2,60
"18187",7347610,3,60
"18188",7347617,1,60
"18189",7347617,2,60
"18190",7347618,1,60
"18191",7347620,1,60
"18192",7347621,1,60
"18193",7347631,1,60
"18194",7347631,2,60
"18195",7347632,1,60
"18196",7347634,3,60
"18197",7347636,1,44
"18198",7347636,2,44
"18199",7347646,2,44
"18200",7347648,1,60
"18201",7347648,2,44
"18202",7347650,2,60
"18203",7347653,1,60
"18204",7347653,2,60
"18205",7347657,3,44
"18206",7347658,3,60
"18207",7347659,1,60
"18208",7347660,1,60
"18209",7347660,2,60
"18210",7347662,1,60
"18211",7347662,2,60
"18212",7347668,1,60
"18213",7347668,2,60
"18214",7347671,2,60
"18215",7347676,2,44
"18216",7347682,1,60
"18217",7347683,1,60
"18218",7347685,1,60
"18219",7347686,1,60
"18220",7347690,1,44
"18221",7347690,2,44
"18222",7347691,1,60
"18223",7347697,1,60
"18224",7347706,1,60
"18225",7347706,2,60
"18226",7347709,1,60
"18227",7347709,2,60
"18228",7347714,2,60
"18229",7347714,4,60
"18230",7347716,1,44
"18231",7347719,2,60
"18232",7347731,1,60
"18233",7347732,1,44
"18234",7347734,1,60
"18235",7347734,2,44
"18236",7347739,1,60
"18237",7347741,1,60
"18238",7347743,1,60
"18239",7347746,1,60
"18240",7347749,1,60
"18241",7347751,1,60
"18242",7347751,2,60
"18243",7347752,1,60
"18244",7347752,2,60
"18245",7347761,1,44
"18246",7347761,2,60
"18247",7347766,1,60
"18248",7347766,2,60
"18249",7347769,1,60
"18250",7347773,1,60
"18251",7347777,1,60
"18252",7347777,2,44
"18253",7347789,1,44
"18254",7347789,2,44
"18255",7347792,1,60
"18256",7347792,2,60
"18257",7347793,1,44
"18258",7347801,1,44
"18259",7347802,1,44
"18260",7347803,1,60
"18261",7347813,1,44
"18262",7347814,1,60
"18263",7347815,1,60
"18264",7347816,1,60
"18265",7347816,2,60
"18266",7347818,2,60
"18267",7347820,1,60
"18268",7347821,1,60
"18269",7347825,1,60
"18270",7347829,2,60
"18271",7347850,1,44
"18272",7347851,1,60
"18273",7347856,1,60
"18274",7347860,1,60
"18275",7347862,1,44
"18276",7347863,1,44
"18277",7347863,2,60
"18278",7347864,4,44
"18279",7347868,1,60
"18280",7347874,3,44
"18281",7347883,1,60
"18282",7347885,1,60
"18283",7347887,1,60
"18284",7347887,2,60
"18285",7347895,1,60
"18286",7347898,1,80
"18287",7347903,1,60
"18288",7347908,1,60
"18289",7347912,1,60
"18290",7347922,1,60
"18291",7347927,1,60
"18292",7347936,4,44
"18293",7347938,1,60
"18294",7347944,1,60
"18295",7347950,1,44
"18296",7347950,2,60
"18297",7347955,1,60
"18298",7347968,1,44
"18299",7347973,1,44
"18300",7347981,1,60
"18301",7347984,1,60
"18302",7347987,1,60
"18303",7347987,2,60
"18304",7347994,2,60
"18305",7347999,1,44
"18306",7348004,1,60
"18307",7348007,1,60
"18308",7348009,2,44
"18309",7348020,1,60
"18310",7348028,1,60
"18311",7348028,2,60
"18312",7348042,1,60
"18313",7348049,1,60
"18314",7348049,2,60
"18315",7348051,1,44
"18316",7348059,1,44
"18317",7348063,1,44
"18318",7348082,2,60
"18319",7348084,2,80
"18320",7348084,4,44
"18321",7348093,1,44
"18322",7348100,2,60
"18323",7348108,1,60
"18324",7348108,2,60
"18325",7348109,1,60
"18326",7348118,2,60
"18327",7348119,1,60
"18328",7348119,2,60
"18329",7348124,1,80
"18330",7348136,1,60
"18331",7348138,1,44
"18332",7348139,1,60
"18333",7348147,5,60
"18334",7348148,1,44
"18335",7348150,4,60
"18336",7348159,1,60
"18337",7348162,1,100
"18338",7348163,2,60
"18339",7348167,1,60
"18340",7348167,2,60
"18341",7348171,2,60
"18342",7348187,1,60
"18343",7348200,1,60
"18344",7348206,1,60
"18345",7348210,6,60
"18346",7348214,1,60
"18347",7348214,2,60
"18348",7348218,1,100
"18349",7348244,1,60
"18350",7348244,2,60
"18351",7348249,1,60
"18352",7348250,2,60
"18353",7348257,1,60
"18354",7348263,5,44
"18355",7348264,2,60
"18356",7348265,1,60
"18357",7348266,1,60
"18358",7348268,1,60
"18359",7348269,1,44
"18360",7348270,2,60
"18361",7348273,1,60
"18362",7348274,1,60
"18363",7348279,1,60
"18364",7348288,1,60
"18365",7348292,1,60
"18366",7348301,4,60
"18367",7348304,1,60
"18368",7348304,2,60
"18369",7348315,1,60
"18370",7348318,1,60
"18371",7348319,1,44
"18372",7348321,2,60
"18373",7348322,1,60
"18374",7348325,1,60
"18375",7348326,1,44
"18376",7348327,1,60
"18377",7348328,1,60
"18378",7348330,1,60
