"","DIRECTORIO","SECUENCIA_ENCUESTA","Satisfaccion"
"18962",7349480,1,1
"18963",7349485,1,3
"18964",7349486,1,3
"18965",7349486,2,3
"18966",7349487,1,21
"18967",7349493,1,3
"18968",7349493,2,3
"18969",7349498,1,21
"18970",7349504,1,21
"18971",7349517,1,3
"18972",7349517,2,3
"18973",7349520,2,1
"18974",7349525,1,23
"18975",7349526,1,23
"18976",7349526,2,3
"18977",7349529,1,23
"18978",7349530,1,23
"18979",7349530,2,3
"18980",7349531,1,21
"18981",7349531,2,21
"18982",7349533,1,29
"18983",7349533,6,16
"18984",7349533,7,3
"18985",7349534,2,3
"18986",7349536,1,23
"18987",7349539,1,23
"18988",7349541,5,3
"18989",7349546,1,21
"18990",7349546,3,3
"18991",7349551,1,3
"18992",7349553,1,3
"18993",7349555,8,1
"18994",7349556,2,3
"18995",7349560,1,23
"18996",7349568,1,23
"18997",7349568,2,23
"18998",7349572,1,66
"18999",7349573,2,36
"19000",7349575,1,36
"19001",7349591,1,3
"19002",7349591,5,3
"19003",7349599,1,36
"19004",7349606,1,52
"19005",7349611,1,36
"19006",7349615,1,36
"19007",7349625,1,36
"19008",7349629,1,16
"19009",7349632,1,56
"19010",7349632,2,3
"19011",7349632,3,16
"19012",7349634,1,3
"19013",7349637,1,3
"19014",7349637,2,23
"19015",7349638,1,16
"19016",7349638,2,36
"19017",7349646,1,23
"19018",7349646,2,3
"19019",7349657,2,3
"19020",7349673,1,56
"19021",7349698,1,23
"19022",7349700,2,23
"19023",7349708,1,23
"19024",7349709,1,3
"19025",7349709,2,23
"19026",7349710,1,57
"19027",7349711,1,36
"19028",7349711,2,16
"19029",7349714,1,36
"19030",7349714,2,36
"19031",7349718,1,29
"19032",7349719,1,3
"19033",7349721,1,3
"19034",7349721,2,3
"19035",7349725,1,23
"19036",7349725,2,36
"19037",7349726,1,23
"19038",7349726,5,3
"19039",7349727,5,31
"19040",7349735,1,36
"19041",7349735,2,3
"19042",7349739,5,3
"19043",7349756,1,3
"19044",7349758,1,23
"19045",7349758,2,23
"19046",7349763,1,31
"19047",7349764,1,23
"19048",7349764,2,3
"19049",7349765,1,3
"19050",7349768,1,36
"19051",7349771,1,29
"19052",7349771,2,23
"19053",7349772,2,3
"19054",7349773,1,23
"19055",7349775,1,36
"19056",7349775,2,23
"19057",7349780,1,31
"19058",7349788,1,31
"19059",7349789,1,3
"19060",7349793,2,23
"19061",7349795,1,23
"19062",7349800,1,23
"19063",7349804,1,23
"19064",7349815,1,60
"19065",7349819,1,36
"19066",7349819,2,54
"19067",7349820,2,44
"19068",7349823,1,16
"19069",7349826,1,54
"19070",7349826,2,52
"19071",7349836,1,54
"19072",7349841,1,23
"19073",7349849,1,21
"19074",7349852,6,16
"19075",7349854,3,3
"19076",7349855,1,36
"19077",7349856,1,51
"19078",7349856,2,51
"19079",7349858,1,23
"19080",7349861,1,53
"19081",7349864,1,31
"19082",7349868,1,51
"19083",7349873,1,70
"19084",7349876,1,51
"19085",7349878,1,55
"19086",7349878,2,57
"19087",7349879,3,3
"19088",7349879,4,3
"19089",7349881,1,58
"19090",7349881,2,54
"19091",7349882,1,58
"19092",7349882,2,23
"19093",7349893,1,51
"19094",7349894,4,44
"19095",7349895,1,56
"19096",7349895,3,23
"19097",7349896,1,51
"19098",7349896,2,51
"19099",7349899,1,31
"19100",7349900,1,62
"19101",7349901,1,56
"19102",7349916,1,1
"19103",7349922,1,3
"19104",7349924,1,16
"19105",7349930,1,23
"19106",7349930,2,23
"19107",7349931,1,36
"19108",7349931,2,36
"19109",7349933,5,36
"19110",7349934,1,23
"19111",7349934,2,23
"19112",7349939,6,29
"19113",7349940,1,23
"19114",7349952,2,23
"19115",7349953,5,44
"19116",7349955,1,23
"19117",7349955,2,3
"19118",7349956,1,21
"19119",7349957,1,3
"19120",7349957,2,23
"19121",7349966,2,23
"19122",7349968,1,3
"19123",7349970,1,31
"19124",7349972,1,21
"19125",7349976,1,23
"19126",7349976,2,3
"19127",7349977,3,3
"19128",7349978,1,3
"19129",7349978,2,3
"19130",7349980,1,21
"19131",7349982,1,44
"19132",7349986,3,36
"19133",7349989,1,23
"19134",7349992,1,23
"19135",7349992,2,23
"19136",7349994,1,31
"19137",7349996,1,3
"19138",7349996,2,23
"19139",7349999,1,31
"19140",7350006,1,23
"19141",7350010,1,21
"19142",7350010,2,54
"19143",7350011,1,3
"19144",7350017,1,54
"19145",7350020,5,23
"19146",7350023,1,62
"19147",7350027,1,64
"19148",7350027,2,62
"19149",7350031,1,58
"19150",7350031,2,23
"19151",7350032,1,31
"19152",7350032,2,60
"19153",7350033,1,59
"19154",7350038,1,56
"19155",7350045,1,53
"19156",7350045,2,36
"19157",7350049,1,23
"19158",7350050,1,62
"19159",7350054,2,56
"19160",7350057,1,70
"19161",7350057,2,60
"19162",7350058,2,3
"19163",7350062,1,53
"19164",7350063,1,31
"19165",7350066,1,23
"19166",7350066,2,23
"19167",7350068,1,29
"19168",7350068,2,29
"19169",7350069,1,54
"19170",7350077,1,23
"19171",7350077,2,23
"19172",7350080,1,31
"19173",7350080,2,31
"19174",7350082,4,16
"19175",7350083,1,16
"19176",7350083,2,44
"19177",7350083,3,65
"19178",7350086,1,44
"19179",7350093,1,66
"19180",7350093,2,64
"19181",7350094,1,63
"19182",7350095,1,44
"19183",7350095,2,29
"19184",7350103,1,36
"19185",7350103,2,23
"19186",7350107,1,31
"19187",7350107,2,31
"19188",7350111,1,23
"19189",7350111,2,16
"19190",7350113,1,23
"19191",7350114,1,23
"19192",7350114,2,23
"19193",7350118,1,23
"19194",7350126,1,23
"19195",7350139,1,3
"19196",7350156,1,23
"19197",7350159,1,36
"19198",7350168,1,36
"19199",7350169,1,36
"19200",7350169,2,16
"19201",7350169,3,16
"19202",7350170,1,36
"19203",7350170,2,16
"19204",7350172,1,36
"19205",7350174,1,36
"19206",7350182,1,36
"19207",7350182,2,36
"19208",7350184,1,16
"19209",7350185,1,23
"19210",7350187,1,16
"19211",7350188,1,23
"19212",7350188,2,3
"19213",7350190,1,36
"19214",7350193,1,36
"19215",7350197,1,36
"19216",7350197,2,16
"19217",7350199,5,36
"19218",7350204,1,36
"19219",7350206,1,36
"19220",7350206,2,36
"19221",7350207,1,36
"19222",7350207,2,36
"19223",7350209,1,36
"19224",7350209,2,16
"19225",7350215,1,36
"19226",7350217,1,52
"19227",7350221,1,36
"19228",7350223,1,36
"19229",7350224,3,62
"19230",7350227,1,21
"19231",7350234,1,3
"19232",7350234,2,3
"19233",7350235,1,23
"19234",7350239,1,23
"19235",7350240,4,36
"19236",7350241,1,31
"19237",7350241,2,23
"19238",7350246,1,23
"19239",7350249,1,36
"19240",7350249,2,36
"19241",7350253,1,58
"19242",7350254,1,52
"19243",7350254,2,52
"19244",7350260,2,52
"19245",7350261,1,36
"19246",7350269,1,36
"19247",7350269,2,16
"19248",7350275,1,16
"19249",7350275,2,23
"19250",7350279,1,23
"19251",7350293,1,3
"19252",7350293,2,23
"19253",7350295,1,23
"19254",7350296,1,21
"19255",7350305,3,23
"19256",7350306,1,51
"19257",7350307,1,3
"19258",7350313,4,16
"19259",7350318,1,3
"19260",7350325,1,53
"19261",7350327,1,23
"19262",7350329,2,16
"19263",7350333,1,31
"19264",7350342,1,23
"19265",7350343,1,23
"19266",7350349,1,60
"19267",7350350,1,31
"19268",7350357,1,68
"19269",7350360,1,72
"19270",7350360,2,51
"19271",7350376,1,36
"19272",7350376,2,52
"19273",7350386,1,23
"19274",7350392,1,56
"19275",7350394,1,60
"19276",7350394,2,60
"19277",7350400,5,52
"19278",7350400,6,52
"19279",7350401,2,16
"19280",7350405,1,62
"19281",7350409,1,23
"19282",7350411,1,50
"19283",7350413,1,31
"19284",7350414,1,23
"19285",7350416,1,23
"19286",7350417,2,54
"19287",7350420,1,67
"19288",7350424,1,36
"19289",7350424,2,36
"19290",7350425,4,44
"19291",7350434,1,56
"19292",7350434,2,61
"19293",7350436,1,62
"19294",7350436,2,60
"19295",7350440,3,52
"19296",7350443,1,52
"19297",7350447,1,36
"19298",7350450,1,23
"19299",7350450,2,23
"19300",7350451,1,36
"19301",7350451,2,16
"19302",7350453,1,23
"19303",7350454,1,36
"19304",7350454,2,23
"19305",7350458,1,60
"19306",7350458,2,44
"19307",7350460,1,23
"19308",7350463,1,23
"19309",7350464,1,21
"19310",7350464,2,36
"19311",7350465,1,36
"19312",7350466,1,23
"19313",7350467,1,31
"19314",7350468,1,36
"19315",7350468,2,36
"19316",7350469,1,23
"19317",7350472,2,23
"19318",7350474,1,3
"19319",7350476,2,3
"19320",7350481,1,21
"19321",7350482,1,21
"19322",7350483,1,21
"19323",7350483,2,52
"19324",7350485,1,21
"19325",7350493,1,3
"19326",7350494,1,21
"19327",7350495,1,23
"19328",7350497,1,36
"19329",7350500,2,29
"19330",7350501,1,36
"19331",7350501,2,44
"19332",7350503,1,64
"19333",7350503,1,65
"19334",7350503,2,36
"19335",7350503,2,63
"19336",7350503,2,36
"19337",7350503,2,63
"19338",7350505,1,31
"19339",7350505,2,31
"19340",7350513,1,23
"19341",7350513,1,55
"19342",7350513,3,3
"19343",7350513,3,67
"19344",7350516,5,16
"19345",7350517,1,52
"19346",7350517,2,52
"19347",7350523,1,52
"19348",7350529,1,31
"19349",7350534,1,69
"19350",7350534,2,62
"19351",7350534,5,54
"19352",7350535,2,16
"19353",7350535,3,16
"19354",7350536,1,23
"19355",7350536,2,23
"19356",7350537,1,36
"19357",7350544,1,36
"19358",7350544,2,3
"19359",7350546,1,36
"19360",7350548,2,36
"19361",7350548,5,23
"19362",7350550,1,23
"19363",7350550,2,3
"19364",7350553,1,66
"19365",7350553,2,62
"19366",7350557,1,51
"19367",7350558,1,3
"19368",7350563,1,23
"19369",7350573,1,23
"19370",7350573,2,3
"19371",7350575,1,23
"19372",7350578,1,23
"19373",7350591,1,3
"19374",7350592,1,36
"19375",7350592,2,3
"19376",7350601,1,23
"19377",7350602,1,23
"19378",7350606,1,23
"19379",7350607,1,36
"19380",7350609,1,23
"19381",7350615,1,23
"19382",7350616,1,3
"19383",7350626,1,54
"19384",7350629,1,53
"19385",7350629,2,36
"19386",7350630,1,72
"19387",7350631,1,23
"19388",7350632,1,44
"19389",7350633,1,65
"19390",7350633,2,52
"19391",7350634,1,60
"19392",7350635,1,36
"19393",7350637,1,52
"19394",7350637,2,51
"19395",7350642,1,21
"19396",7350642,2,3
"19397",7350643,1,31
"19398",7350643,2,31
"19399",7350645,1,36
"19400",7350648,1,23
"19401",7350648,2,3
"19402",7350651,4,3
"19403",7350653,2,36
"19404",7350654,1,23
"19405",7350656,1,36
"19406",7350666,1,31
"19407",7350666,2,31
"19408",7350668,1,29
"19409",7350670,1,3
"19410",7350670,2,3
"19411",7350676,1,16
"19412",7350682,2,3
"19413",7350684,1,58
"19414",7350688,1,16
"19415",7350688,2,16
"19416",7350692,1,60
"19417",7350693,1,56
"19418",7350693,2,61
"19419",7350694,1,56
"19420",7350694,2,67
"19421",7350695,1,61
"19422",7350696,2,16
"19423",7350697,5,51
"19424",7350710,1,21
"19425",7350719,1,51
"19426",7350719,2,3
"19427",7350721,4,23
"19428",7350722,1,31
"19429",7350723,1,23
"19430",7350723,6,23
"19431",7350725,1,36
"19432",7350728,1,52
"19433",7350729,1,23
"19434",7350736,1,23
"19435",7350736,2,72
"19436",7350742,1,23
"19437",7350744,1,51
"19438",7350745,1,56
"19439",7350745,2,54
"19440",7350750,1,66
"19441",7350757,3,31
"19442",7350760,1,44
"19443",7350765,2,16
"19444",7350766,1,36
"19445",7350769,1,72
"19446",7350770,1,3
"19447",7350770,2,55
"19448",7350771,1,68
"19449",7350771,2,66
"19450",7350773,1,51
"19451",7350780,1,23
"19452",7350783,1,3
"19453",7350783,2,54
"19454",7350785,1,54
"19455",7350785,2,51
"19456",7350786,1,72
"19457",7350787,1,66
"19458",7350788,1,31
"19459",7350791,5,54
"19460",7350795,1,53
"19461",7350795,2,52
"19462",7350796,1,51
"19463",7350796,2,53
"19464",7350799,2,57
"19465",7350801,1,64
"19466",7350801,2,59
"19467",7350803,1,37
"19468",7350804,5,56
"19469",7350805,1,68
"19470",7350816,1,23
"19471",7350817,1,72
"19472",7350817,2,60
"19473",7350822,1,56
"19474",7350824,1,58
"19475",7350824,2,57
"19476",7350824,4,3
"19477",7350824,5,23
"19478",7350825,3,56
"19479",7350826,1,61
"19480",7350827,1,23
"19481",7350827,2,23
"19482",7350834,1,31
"19483",7350836,1,3
"19484",7350838,1,3
"19485",7350838,1,3
"19486",7350838,1,3
"19487",7350838,1,3
"19488",7350838,2,23
"19489",7350847,1,21
"19490",7350851,1,23
"19491",7350854,1,23
"19492",7350854,2,23
"19493",7350854,5,23
"19494",7350856,1,3
"19495",7350857,7,3
"19496",7350858,1,3
"19497",7350858,2,23
"19498",7350862,1,3
"19499",7350862,2,31
"19500",7350867,1,23
"19501",7350867,2,23
"19502",7350873,1,31
"19503",7350873,2,36
"19504",7350875,1,36
"19505",7350875,2,36
"19506",7350880,1,3
"19507",7350880,2,3
"19508",7350880,3,23
"19509",7350880,4,23
"19510",7350882,1,3
"19511",7350884,1,23
"19512",7350884,2,3
"19513",7350890,4,3
"19514",7350894,1,23
"19515",7350894,2,23
"19516",7350898,1,16
"19517",7350900,1,3
"19518",7350907,1,36
"19519",7350909,1,1
"19520",7350910,1,36
"19521",7350910,2,23
"19522",7350911,1,3
"19523",7350919,1,3
"19524",7350920,1,23
"19525",7350921,3,3
"19526",7350923,1,23
"19527",7350923,2,1
"19528",7350926,1,29
"19529",7350926,2,3
"19530",7350929,1,21
"19531",7350931,1,23
"19532",7350933,1,3
"19533",7350935,1,23
"19534",7350937,1,3
"19535",7350938,1,3
"19536",7350950,8,3
"19537",7350951,1,23
"19538",7350953,1,23
"19539",7350954,1,36
"19540",7350955,1,36
"19541",7350955,2,3
"19542",7350956,3,16
"19543",7350957,1,44
"19544",7350960,1,3
"19545",7350965,1,23
"19546",7350968,1,36
"19547",7350969,1,3
"19548",7350969,2,3
"19549",7350971,1,3
"19550",7350972,1,23
"19551",7350972,2,23
"19552",7350973,5,16
"19553",7350974,1,23
"19554",7350975,1,23
"19555",7350977,1,3
"19556",7350977,2,3
"19557",7350978,1,23
"19558",7350979,1,16
"19559",7350979,2,23
"19560",7350981,1,23
"19561",7350981,2,31
"19562",7350982,1,16
"19563",7350982,2,16
"19564",7350983,1,23
"19565",7350985,1,23
"19566",7350986,1,3
"19567",7350987,1,36
"19568",7350987,2,3
"19569",7350993,4,3
"19570",7350994,1,29
"19571",7350996,2,23
"19572",7350999,1,55
"19573",7350999,2,54
"19574",7351001,1,23
"19575",7351003,1,16
"19576",7351003,2,52
"19577",7351006,1,60
"19578",7351006,2,54
"19579",7351007,1,62
"19580",7351007,4,3
"19581",7351008,2,29
"19582",7351009,1,1
"19583",7351016,1,23
"19584",7351016,2,52
"19585",7351018,2,23
"19586",7351019,1,52
"19587",7351019,2,23
"19588",7351024,1,52
"19589",7351028,2,58
"19590",7351029,1,62
"19591",7351029,2,63
"19592",7351030,1,23
"19593",7351030,2,31
"19594",7351032,1,23
"19595",7351036,1,52
"19596",7351040,1,23
"19597",7351040,2,23
"19598",7351045,1,63
"19599",7351045,2,73
"19600",7351052,1,58
"19601",7351056,1,31
"19602",7351056,2,31
"19603",7351058,1,60
"19604",7351060,1,64
"19605",7351065,1,54
"19606",7351066,1,31
"19607",7351070,1,56
"19608",7351074,1,56
"19609",7351074,2,23
"19610",7351076,1,60
"19611",7351081,1,29
"19612",7351085,1,23
"19613",7351086,1,36
"19614",7351095,1,63
"19615",7351095,2,56
"19616",7351097,1,23
"19617",7351098,1,23
"19618",7351099,1,23
"19619",7351099,2,23
"19620",7351100,1,21
"19621",7351101,1,23
"19622",7351104,2,23
"19623",7351105,1,23
"19624",7351105,2,31
"19625",7351106,1,52
"19626",7351108,1,36
"19627",7351119,1,36
"19628",7351121,1,44
"19629",7351123,1,44
"19630",7351127,1,23
"19631",7351130,1,21
"19632",7351130,2,3
"19633",7351131,1,60
"19634",7351132,1,16
"19635",7351134,4,44
"19636",7351135,1,52
"19637",7351135,2,3
"19638",7351137,1,23
"19639",7351146,2,23
"19640",7351149,1,29
"19641",7351151,1,3
"19642",7351151,2,52
"19643",7351156,1,23
"19644",7351156,2,23
"19645",7351158,1,3
"19646",7351158,1,28
"19647",7351158,2,56
"19648",7351158,2,16
"19649",7351159,1,23
"19650",7351159,2,21
"19651",7351164,1,3
"19652",7351164,2,23
"19653",7351167,2,52
"19654",7351171,1,36
"19655",7351180,1,23
"19656",7351180,2,3
"19657",7351182,2,44
"19658",7351183,2,23
"19659",7351183,3,3
"19660",7351186,1,23
"19661",7351188,1,23
"19662",7351189,1,53
"19663",7351194,2,31
"19664",7351196,1,23
"19665",7351197,1,23
"19666",7351199,1,23
"19667",7351200,1,23
"19668",7351205,1,21
"19669",7351207,1,3
"19670",7351208,1,23
"19671",7351211,1,3
"19672",7351211,2,29
"19673",7351212,1,3
"19674",7351213,1,1
"19675",7351214,1,3
"19676",7351215,1,23
"19677",7351216,3,23
"19678",7351220,1,23
"19679",7351220,2,31
"19680",7351223,1,23
"19681",7351223,2,3
"19682",7351226,1,23
"19683",7351226,2,23
"19684",7351228,1,64
"19685",7351228,2,62
"19686",7351232,4,23
"19687",7351233,1,23
"19688",7351236,1,58
"19689",7351238,1,51
"19690",7351241,1,31
"19691",7351241,2,3
"19692",7351247,1,23
"19693",7351248,1,36
"19694",7351251,4,3
"19695",7351253,1,23
"19696",7351256,1,36
"19697",7351257,1,53
"19698",7351257,2,55
"19699",7351262,2,23
"19700",7351263,3,23
"19701",7351265,1,53
"19702",7351268,1,44
"19703",7351272,1,31
"19704",7351278,1,16
"19705",7351278,2,44
"19706",7351280,1,62
"19707",7351289,1,44
"19708",7351291,1,21
"19709",7351292,1,51
"19710",7351294,1,21
"19711",7351297,1,36
"19712",7351297,2,31
"19713",7351303,1,36
"19714",7351304,1,31
"19715",7351306,2,53
"19716",7351306,3,3
"19717",7351306,4,3
"19718",7351309,1,53
"19719",7351311,1,52
"19720",7351311,2,52
"19721",7351312,1,68
"19722",7351312,2,66
"19723",7351313,4,16
"19724",7351314,1,54
"19725",7351316,1,31
"19726",7351316,2,31
"19727",7351317,1,54
"19728",7351323,1,58
"19729",7351323,2,51
"19730",7351332,1,74
"19731",7351332,2,72
"19732",7351335,1,29
"19733",7351336,4,31
"19734",7351344,1,36
"19735",7351345,1,23
"19736",7351346,1,23
"19737",7351347,1,21
"19738",7351349,1,23
"19739",7351351,1,23
"19740",7351352,1,85
"19741",7351355,1,31
"19742",7351364,1,63
"19743",7351366,1,64
"19744",7351366,2,51
"19745",7351367,1,62
"19746",7351368,2,23
"19747",7351369,1,23
"19748",7351374,1,16
"19749",7351378,1,21
"19750",7351379,1,36
"19751",7351381,1,3
"19752",7351384,1,36
"19753",7351384,2,36
"19754",7351390,1,3
"19755",7351398,1,23
"19756",7351399,1,31
"19757",7351400,1,23
"19758",7351400,2,23
"19759",7351403,1,29
"19760",7351403,2,21
"19761",7351404,1,3
"19762",7351406,1,31
"19763",7351407,1,3
"19764",7351407,2,23
"19765",7351408,1,57
"19766",7351409,1,68
"19767",7351411,1,52
"19768",7351412,1,74
"19769",7351414,1,23
"19770",7351417,1,21
"19771",7351417,2,36
"19772",7351418,1,61
"19773",7351419,1,23
"19774",7351419,2,52
"19775",7351420,1,80
"19776",7351420,2,75
"19777",7351421,1,52
"19778",7351421,2,3
"19779",7351422,1,23
"19780",7351422,2,52
"19781",7351422,4,51
"19782",7351424,2,16
"19783",7351426,1,52
"19784",7351427,1,23
"19785",7351427,2,36
"19786",7351430,1,3
"19787",7351430,2,23
"19788",7351431,1,23
"19789",7351431,2,3
"19790",7351435,1,58
"19791",7351435,2,68
"19792",7351435,3,62
"19793",7351436,2,21
"19794",7351442,2,47
"19795",7351446,1,23
"19796",7351446,2,23
"19797",7351446,4,3
"19798",7351450,1,55
"19799",7351450,1,23
"19800",7351458,1,36
"19801",7351463,1,29
"19802",7351464,1,31
"19803",7351464,2,31
"19804",7351465,1,36
"19805",7351468,1,31
"19806",7351471,1,23
"19807",7351471,2,23
"19808",7351483,1,60
"19809",7351484,1,31
"19810",7351484,2,36
"19811",7351487,1,23
"19812",7351490,2,4
"19813",7351491,1,31
"19814",7351493,1,23
"19815",7351494,1,29
"19816",7351494,3,3
"19817",7351498,1,29
"19818",7351508,1,1
"19819",7351513,1,1
"19820",7351514,1,23
"19821",7351517,1,44
"19822",7351517,2,16
"19823",7351523,1,31
"19824",7351524,1,74
"19825",7351526,5,55
"19826",7351526,6,51
"19827",7351527,1,23
"19828",7351528,1,36
"19829",7351529,1,36
"19830",7351529,2,44
"19831",7351530,1,62
"19832",7351530,2,58
"19833",7351538,2,72
"19834",7351542,1,21
"19835",7351549,2,55
"19836",7351550,1,36
"19837",7351558,1,16
"19838",7351564,1,31
"19839",7351565,1,51
"19840",7351566,1,54
"19841",7351566,2,54
"19842",7351567,1,62
"19843",7351568,1,51
"19844",7351568,2,54
"19845",7351568,3,44
"19846",7351569,3,3
"19847",7351573,1,62
"19848",7351580,1,80
"19849",7351581,1,56
"19850",7351581,2,3
"19851",7351582,1,56
"19852",7351587,2,54
"19853",7351594,1,23
"19854",7351595,1,36
"19855",7351595,2,3
"19856",7351596,3,63
"19857",7351598,1,44
"19858",7351600,1,36
"19859",7351600,2,36
"19860",7351601,1,44
"19861",7351602,1,23
"19862",7351605,1,51
"19863",7351610,1,3
"19864",7351612,1,3
"19865",7351614,1,55
"19866",7351615,1,21
"19867",7351615,3,3
"19868",7351616,1,77
"19869",7351616,2,56
"19870",7351619,1,3
"19871",7351619,2,3
"19872",7351621,3,1
"19873",7351621,4,16
"19874",7351628,1,3
"19875",7351628,2,3
"19876",7351631,1,23
"19877",7351634,1,1
"19878",7351634,2,1
"19879",7351635,1,3
"19880",7351636,2,3
"19881",7351642,1,1
"19882",7351643,1,3
"19883",7351643,2,3
"19884",7351648,1,23
"19885",7351648,2,23
"19886",7351649,1,3
"19887",7351649,2,23
"19888",7351650,1,31
"19889",7351650,2,31
"19890",7351651,1,44
"19891",7351652,1,51
"19892",7351652,2,52
"19893",7351654,1,54
"19894",7351654,2,61
"19895",7351655,1,52
"19896",7351656,1,31
"19897",7351656,2,23
"19898",7351657,4,3
"19899",7351663,1,3
"19900",7351663,4,3
"19901",7351664,3,3
"19902",7351668,1,23
"19903",7351671,1,51
"19904",7351672,1,3
"19905",7351672,2,23
"19906",7351672,3,3
"19907",7351672,4,23
"19908",7351673,1,1
"19909",7351677,1,1
"19910",7351680,1,23
"19911",7351684,1,23
"19912",7351687,1,3
"19913",7351687,4,16
"19914",7351688,1,58
"19915",7351688,2,52
"19916",7351689,1,23
"19917",7351691,1,52
"19918",7351692,1,23
"19919",7351694,4,3
"19920",7351698,1,23
"19921",7351710,1,3
"19922",7351712,1,36
"19923",7351712,2,3
"19924",7351713,1,23
"19925",7351713,2,23
"19926",7351716,1,23
"19927",7351716,2,36
"19928",7351717,1,3
"19929",7351717,2,3
"19930",7351721,1,23
"19931",7351722,1,3
"19932",7351722,2,3
"19933",7351730,1,23
"19934",7351730,2,3
"19935",7351733,1,62
"19936",7351733,2,36
"19937",7351737,2,16
"19938",7351737,3,16
"19939",7351745,2,64
"19940",7351748,1,36
"19941",7351748,2,16
"19942",7351751,1,53
"19943",7351754,1,1
"19944",7351754,2,1
"19945",7351757,1,16
"19946",7351757,2,36
"19947",7351759,2,16
"19948",7351768,1,36
"19949",7351776,1,21
"19950",7351781,1,36
"19951",7351785,1,36
"19952",7351787,1,3
"19953",7351795,1,23
"19954",7351801,1,23
"19955",7351801,2,23
"19956",7351803,1,1
"19957",7351809,1,21
"19958",7351814,2,1
"19959",7351815,1,1
"19960",7351815,2,21
"19961",7351816,1,64
"19962",7351819,1,23
"19963",7351824,1,58
"19964",7351827,1,3
"19965",7351827,2,3
"19966",7351828,1,55
"19967",7351829,1,1
"19968",7351830,1,23
"19969",7351836,1,31
"19970",7351836,2,23
"19971",7351837,1,67
"19972",7351837,2,55
"19973",7351839,1,3
"19974",7351839,2,23
"19975",7351843,2,3
"19976",7351844,1,60
"19977",7351845,1,23
"19978",7351845,2,3
"19979",7351851,1,36
"19980",7351852,1,54
"19981",7351856,1,36
"19982",7351860,1,21
"19983",7351860,2,21
"19984",7351868,1,53
"19985",7351868,2,54
"19986",7351879,4,16
"19987",7351886,1,60
"19988",7351889,1,1
"19989",7351889,1,21
"19990",7351889,1,1
"19991",7351889,1,21
"19992",7351889,2,21
"19993",7351889,2,21
"19994",7351892,2,3
"19995",7351894,1,3
"19996",7351897,1,21
"19997",7351898,1,56
"19998",7351899,1,44
"19999",7351908,5,4
"20000",7351913,1,16
"20001",7351916,2,52
"20002",7351917,1,36
"20003",7351923,1,54
"20004",7351924,1,23
"20005",7351928,1,52
"20006",7351930,1,54
"20007",7351931,1,23
"20008",7351932,1,54
"20009",7351932,2,16
"20010",7351933,1,4
"20011",7351933,2,51
"20012",7351934,1,36
"20013",7351934,2,31
"20014",7351935,1,23
"20015",7351936,1,54
"20016",7351938,4,52
"20017",7351953,1,23
"20018",7351955,1,23
"20019",7351955,2,23
"20020",7351956,1,54
"20021",7351956,2,54
"20022",7351959,1,56
"20023",7351960,1,44
"20024",7351963,1,56
"20025",7351967,1,23
"20026",7351967,2,23
"20027",7351969,1,23
"20028",7351970,1,4
"20029",7351970,2,23
"20030",7351974,1,36
"20031",7351975,4,16
"20032",7351977,2,3
"20033",7351979,1,36
"20034",7351980,1,56
"20035",7351982,1,54
"20036",7351984,1,3
"20037",7351984,2,65
"20038",7351986,8,3
"20039",7351989,5,51
"20040",7351990,1,56
"20041",7351990,2,23
"20042",7351993,6,36
"20043",7351999,1,52
"20044",7352004,1,23
"20045",7352004,2,23
"20046",7352007,1,23
"20047",7352007,2,23
"20048",7352013,1,3
"20049",7352013,2,23
"20050",7352015,1,31
"20051",7352015,2,3
"20052",7352018,1,23
"20053",7352025,1,52
"20054",7352025,2,59
"20055",7352027,1,55
"20056",7352033,1,82
"20057",7352033,2,69
"20058",7352035,1,36
"20059",7352036,1,36
"20060",7352039,2,23
"20061",7352040,1,23
"20062",7352041,1,65
"20063",7352043,1,54
"20064",7352044,1,36
"20065",7352044,2,23
"20066",7352049,1,52
"20067",7352049,2,51
"20068",7352050,5,23
"20069",7352054,1,36
"20070",7352054,2,16
"20071",7352054,3,23
"20072",7352054,5,44
"20073",7352055,2,58
"20074",7352057,1,43
"20075",7352064,1,60
"20076",7352065,1,55
"20077",7352068,1,23
"20078",7352069,1,51
"20079",7352069,2,51
"20080",7352070,1,53
"20081",7352070,2,23
"20082",7352071,1,52
"20083",7352076,1,51
"20084",7352078,1,51
"20085",7352078,2,64
"20086",7352080,1,58
"20087",7352081,1,71
"20088",7352081,2,62
"20089",7352082,1,65
"20090",7352082,2,54
"20091",7352083,1,52
"20092",7352084,1,68
"20093",7352091,1,16
"20094",7352091,1,52
"20095",7352094,1,68
"20096",7352094,2,72
"20097",7352096,1,65
"20098",7352099,1,23
"20099",7352100,1,61
"20100",7352100,2,51
"20101",7352101,4,44
"20102",7352111,1,36
"20103",7352114,2,23
"20104",7352119,1,51
"20105",7352121,1,36
"20106",7352121,2,52
"20107",7352124,1,16
"20108",7352128,1,3
"20109",7352129,1,36
"20110",7352131,1,3
"20111",7352133,3,3
"20112",7352136,1,23
"20113",7352136,2,3
"20114",7352147,1,23
"20115",7352150,5,3
"20116",7352152,1,51
"20117",7352159,1,23
"20118",7352164,1,23
"20119",7352181,1,3
"20120",7352181,2,3
"20121",7352183,1,21
"20122",7352183,3,1
"20123",7352190,1,3
"20124",7352191,1,3
