"","DIRECTORIO","SECUENCIA_ENCUESTA","Satisfaccion"
"21305",7338579,2,40.9
"21306",7338583,2,60.6
"21307",7338584,3,56.05
"21308",7338590,3,39.39
"21309",7338590,4,39.39
"21310",7338595,5,63.63
"21311",7338596,5,60.6
"21312",7338597,3,48.48
"21313",7338597,4,48.48
"21314",7338600,4,51.51
"21315",7338603,3,48.48
"21316",7338606,3,54.54
"21317",7338609,3,43.93
"21318",7338611,3,53.02
"21319",7338613,3,46.96
"21320",7338613,4,46.96
"21321",7338613,5,46.96
"21322",7338616,3,49.99
"21323",7338623,3,51.51
"21324",7338623,4,51.51
"21325",7338625,2,34.84
"21326",7338641,3,81.81
"21327",7338642,2,69.69
"21328",7338642,3,69.69
"21329",7338649,2,60.6
"21330",7338650,3,54.54
"21331",7338654,2,63.63
"21332",7338662,4,51.51
"21333",7338668,4,54.54
"21334",7338668,5,54.54
"21335",7338676,3,54.54
"21336",7338679,4,54.54
"21337",7338681,3,45.45
"21338",7338681,4,45.45
"21339",7338683,4,45.45
"21340",7338687,3,45.45
"21341",7338687,4,45.45
"21342",7338694,3,45.45
"21343",7338697,3,45.45
"21344",7338697,4,45.45
"21345",7338699,3,60.6
"21346",7338699,4,60.6
"21347",7338703,3,45.45
"21348",7338703,4,45.45
"21349",7338705,4,48.48
"21350",7338705,5,48.48
"21351",7338707,3,81.81
"21352",7338712,4,78.78
"21353",7338714,4,99.99
"21354",7338717,4,69.69
"21355",7338719,4,69.69
"21356",7338722,3,63.63
"21357",7338728,4,78.78
"21358",7338728,5,78.78
"21359",7338729,3,81.81
"21360",7338739,6,90.9
"21361",7338745,2,75.75
"21362",7338747,3,78.78
"21363",7338748,4,75.75
"21364",7338751,3,78.78
"21365",7338755,2,81.81
"21366",7338755,3,81.81
"21367",7338768,3,81.81
"21368",7338768,4,81.81
"21369",7338771,5,84.84
"21370",7338772,4,75.75
"21371",7338774,6,57.57
"21372",7338775,5,48.48
"21373",7338775,6,48.48
"21374",7338775,7,48.48
"21375",7338775,8,48.48
"21376",7338775,9,48.48
"21377",7338775,10,48.48
"21378",7338775,13,48.48
"21379",7338776,3,51.51
"21380",7338776,4,51.51
"21381",7338776,5,51.51
"21382",7338776,6,51.51
"21383",7338776,7,51.51
"21384",7338777,3,51.51
"21385",7338778,3,66.66
"21386",7338778,4,66.66
"21387",7338781,6,48.48
"21388",7338781,7,48.48
"21389",7338784,3,57.57
"21390",7338784,4,57.57
"21391",7338785,3,60.6
"21392",7338785,4,60.6
"21393",7338798,2,54.54
"21394",7338803,3,54.54
"21395",7338803,4,54.54
"21396",7338805,4,78.78
"21397",7338805,5,78.78
"21398",7338806,3,87.87
"21399",7338811,5,87.87
"21400",7338811,6,87.87
"21401",7338812,5,78.78
"21402",7338815,2,81.81
"21403",7338815,4,81.81
"21404",7338817,6,90.9
"21405",7338825,3,90.9
"21406",7338826,5,87.87
"21407",7338826,6,87.87
"21408",7338829,4,87.87
"21409",7338832,3,78.78
"21410",7338832,4,78.78
"21411",7338834,5,78.78
"21412",7338835,4,87.87
"21413",7338835,5,87.87
"21414",7338836,2,81.81
"21415",7338838,4,51.51
"21416",7338840,5,54.54
"21417",7338843,4,51.51
"21418",7338848,5,51.51
"21419",7338849,4,51.51
"21420",7338856,4,60.6
"21421",7338864,3,51.51
"21422",7338870,3,78.78
"21423",7338872,3,72.72
"21424",7338872,4,72.72
"21425",7338873,2,81.81
"21426",7338873,3,81.81
"21427",7338877,4,78.78
"21428",7338877,5,78.78
"21429",7338883,4,54.54
"21430",7338891,3,51.51
"21431",7338894,3,45.45
"21432",7338894,4,45.45
"21433",7338901,3,45.45
"21434",7338904,9,45.45
"21435",7338908,6,45.45
"21436",7338913,5,60.6
"21437",7338915,3,60.6
"21438",7338917,4,51.51
"21439",7338919,3,51.51
"21440",7338920,3,60.6
"21441",7338921,2,60.6
"21442",7338922,3,48.48
"21443",7338922,4,48.48
"21444",7338930,4,72.72
"21445",7338931,5,69.69
"21446",7338934,3,81.81
"21447",7338935,2,51.51
"21448",7338943,2,33.33
"21449",7338944,3,33.33
"21450",7338944,4,33.33
"21451",7338946,3,54.54
"21452",7338949,3,48.48
"21453",7338949,4,48.48
"21454",7338950,3,42.42
"21455",7338951,5,63.63
"21456",7338952,3,54.54
"21457",7338953,3,54.54
"21458",7338954,3,54.54
"21459",7338954,4,54.54
"21460",7338957,3,51.51
"21461",7338957,4,51.51
"21462",7338957,5,51.51
"21463",7338961,3,54.54
"21464",7338964,3,45.45
"21465",7338967,2,51.51
"21466",7338967,3,51.51
"21467",7338971,3,51.51
"21468",7338971,4,51.51
"21469",7338974,4,39.39
"21470",7338975,4,84.84
"21471",7338975,5,84.84
"21472",7338979,3,69.69
"21473",7338980,2,87.87
"21474",7338982,3,84.84
"21475",7338983,2,75.75
"21476",7338986,3,84.84
"21477",7338990,3,66.66
"21478",7338994,3,84.84
"21479",7338996,3,72.72
"21480",7338996,4,72.72
"21481",7339009,2,75.75
"21482",7339023,2,69.69
"21483",7339027,2,78.78
"21484",7339027,3,78.78
"21485",7339032,3,54.54
"21486",7339032,4,54.54
"21487",7339033,2,69.69
"21488",7339033,3,69.69
"21489",7339035,3,63.63
"21490",7339037,3,63.63
"21491",7339041,3,33.33
"21492",7339041,4,33.33
"21493",7339042,3,57.57
"21494",7339042,4,57.57
"21495",7339043,3,63.63
"21496",7339050,3,45.45
"21497",7339052,4,36.36
"21498",7339052,5,36.36
"21499",7339060,4,57.57
"21500",7339060,5,57.57
"21501",7339061,3,72.72
"21502",7339062,2,30.3
"21503",7339074,3,60.6
"21504",7339075,3,48.48
"21505",7339082,3,42.42
"21506",7339082,4,42.42
"21507",7339085,3,75.75
"21508",7339086,4,75.75
"21509",7339087,3,87.87
"21510",7339089,4,21.21
"21511",7339089,5,21.21
"21512",7339093,3,33.33
"21513",7339099,4,39.39
"21514",7339100,4,39.39
"21515",7339103,3,72.72
"21516",7339103,4,72.72
"21517",7339105,2,75.75
"21518",7339109,3,24.24
"21519",7339111,3,36.36
"21520",7339114,3,30.3
"21521",7339114,4,30.3
"21522",7339117,3,30.3
"21523",7339118,3,31.81
"21524",7339118,4,31.81
"21525",7339118,5,31.81
"21526",7339118,6,31.81
"21527",7339119,3,39.39
"21528",7339119,4,39.39
"21529",7339119,5,39.39
"21530",7339120,4,28.78
"21531",7339120,5,28.78
"21532",7339120,6,28.78
"21533",7339121,3,30.3
"21534",7339121,4,30.3
"21535",7339121,5,30.3
"21536",7339123,3,28.78
"21537",7339123,4,28.78
"21538",7339124,3,22.72
"21539",7339124,4,22.72
"21540",7339125,3,31.81
"21541",7339125,4,31.81
"21542",7339125,5,31.81
"21543",7339125,6,31.81
"21544",7339127,4,30.3
"21545",7339127,5,30.3
"21546",7339134,5,31.81
"21547",7339134,6,31.81
"21548",7339138,5,36.36
"21549",7339138,6,36.36
"21550",7339138,7,36.36
"21551",7339138,8,36.36
"21552",7339139,4,28.78
"21553",7339140,4,31.81
"21554",7339143,3,36.36
"21555",7339143,4,36.36
"21556",7339146,4,30.3
"21557",7339146,5,30.3
"21558",7339146,6,30.3
"21559",7339146,7,30.3
"21560",7339147,4,31.81
"21561",7339147,5,31.81
"21562",7339147,6,31.81
"21563",7339147,7,31.81
"21564",7339151,5,28.78
"21565",7339151,6,28.78
"21566",7339158,2,31.81
"21567",7339158,3,31.81
"21568",7339159,5,36.36
"21569",7339160,3,45.45
"21570",7339160,4,45.45
"21571",7339161,3,28.78
"21572",7339161,4,28.78
"21573",7339164,5,36.36
"21574",7339169,4,42.42
"21575",7339170,4,36.36
"21576",7339170,5,36.36
"21577",7339174,3,27.27
"21578",7339174,4,27.27
"21579",7339174,5,27.27
"21580",7339176,3,36.36
"21581",7339177,4,36.36
"21582",7339179,3,19.69
"21583",7339180,4,19.69
"21584",7339180,5,19.69
"21585",7339180,6,19.69
"21586",7339181,4,19.69
"21587",7339183,3,36.36
"21588",7339184,5,22.72
"21589",7339185,3,36.36
"21590",7339185,4,36.36
"21591",7339185,5,36.36
"21592",7339187,7,45.45
"21593",7339187,8,45.45
"21594",7339187,9,45.45
"21595",7339188,3,36.36
"21596",7339188,4,36.36
"21597",7339188,5,36.36
"21598",7339189,3,22.72
"21599",7339190,4,33.33
"21600",7339191,2,36.36
"21601",7339193,6,24.24
"21602",7339193,7,24.24
"21603",7339193,8,24.24
"21604",7339194,3,24.24
"21605",7339196,3,27.27
"21606",7339196,4,27.27
"21607",7339199,4,27.27
"21608",7339199,5,27.27
"21609",7339203,6,36.36
"21610",7339203,7,36.36
"21611",7339203,8,36.36
"21612",7339209,3,22.72
"21613",7339209,4,22.72
"21614",7339209,5,22.72
"21615",7339214,3,22.72
"21616",7339214,4,22.72
"21617",7339214,5,22.72
"21618",7339215,4,27.27
"21619",7339217,3,27.27
"21620",7339218,3,27.27
"21621",7339218,4,27.27
"21622",7339219,3,27.27
"21623",7339219,4,27.27
"21624",7339220,3,27.27
"21625",7339220,4,27.27
"21626",7339220,5,27.27
"21627",7339224,5,19.69
"21628",7339224,6,19.69
"21629",7339225,3,22.72
"21630",7339225,4,22.72
"21631",7339228,5,22.72
"21632",7339228,6,22.72
"21633",7339230,3,33.33
"21634",7339231,3,19.69
"21635",7339231,4,19.69
"21636",7339231,5,19.69
"21637",7339231,6,19.69
"21638",7339233,2,22.72
"21639",7339236,3,36.36
"21640",7339238,4,33.33
"21641",7339240,5,33.33
"21642",7339240,6,33.33
"21643",7339243,2,37.87
"21644",7339243,3,37.87
"21645",7339244,4,28.78
"21646",7339244,5,28.78
"21647",7339244,6,28.78
"21648",7339245,2,28.78
"21649",7339248,3,27.27
"21650",7339250,6,30.3
"21651",7339252,4,36.36
"21652",7339252,5,36.36
"21653",7339252,6,36.36
"21654",7339258,3,54.54
"21655",7339267,4,78.78
"21656",7339276,3,66.66
"21657",7339292,3,57.57
"21658",7339304,2,57.57
"21659",7339307,4,72.72
"21660",7339312,4,72.72
"21661",7339314,4,72.72
"21662",7339315,3,72.72
"21663",7339315,4,72.72
"21664",7339316,3,72.72
"21665",7339316,4,72.72
"21666",7339320,2,72.72
"21667",7339325,5,30.3
"21668",7339328,5,30.3
"21669",7339328,6,30.3
"21670",7339330,3,33.33
"21671",7339330,4,33.33
"21672",7339330,5,33.33
"21673",7339332,3,33.33
"21674",7339333,4,42.42
"21675",7339334,3,30.3
"21676",7339334,4,30.3
"21677",7339337,3,42.42
"21678",7339337,4,42.42
"21679",7339337,5,42.42
"21680",7339341,5,33.33
"21681",7339341,6,33.33
"21682",7339342,3,30.3
"21683",7339342,4,30.3
"21684",7339342,5,30.3
"21685",7339345,3,42.42
"21686",7339345,4,42.42
"21687",7339351,3,36.36
"21688",7339352,2,36.36
"21689",7339352,3,36.36
"21690",7339352,4,36.36
"21691",7339352,5,36.36
"21692",7339354,2,31.81
"21693",7339354,3,31.81
"21694",7339354,4,31.81
"21695",7339355,2,36.36
"21696",7339355,3,36.36
"21697",7339358,2,36.36
"21698",7339359,3,36.36
"21699",7339360,3,36.36
"21700",7339360,4,36.36
"21701",7339361,4,54.54
"21702",7339362,5,75.75
"21703",7339370,2,60.6
"21704",7339370,3,60.6
"21705",7339370,4,60.6
"21706",7339373,3,66.66
"21707",7339373,4,66.66
"21708",7339374,3,78.78
"21709",7339374,4,78.78
"21710",7339375,4,63.63
"21711",7339375,5,63.63
"21712",7339382,4,72.72
"21713",7339387,3,78.78
"21714",7339390,4,63.63
"21715",7339391,3,72.72
"21716",7339391,4,72.72
"21717",7339392,5,78.78
"21718",7339395,2,72.72
"21719",7339395,3,72.72
"21720",7339396,4,36.36
"21721",7339396,5,36.36
"21722",7339402,3,75.75
"21723",7339402,4,75.75
"21724",7339406,3,63.63
"21725",7339409,3,72.72
"21726",7339412,2,81.81
"21727",7339415,3,66.66
"21728",7339417,2,66.66
"21729",7339418,4,72.72
"21730",7339419,7,84.84
"21731",7339423,4,78.78
"21732",7339423,5,78.78
"21733",7339423,6,78.78
"21734",7339425,3,87.87
"21735",7339425,4,87.87
"21736",7339425,5,87.87
"21737",7339426,2,63.63
"21738",7339430,6,63.63
"21739",7339434,4,63.63
"21740",7339435,9,63.63
"21741",7339439,4,69.69
"21742",7339439,5,69.69
"21743",7339439,6,69.69
"21744",7339441,3,54.54
"21745",7339446,3,84.84
"21746",7339446,4,84.84
"21747",7339449,5,75.75
"21748",7339451,3,69.69
"21749",7339467,3,78.78
"21750",7339467,4,78.78
"21751",7339469,3,81.81
"21752",7339472,3,81.81
"21753",7339483,2,81.81
"21754",7339485,4,63.63
"21755",7339502,4,69.69
"21756",7339527,4,54.54
"21757",7339528,2,63.63
"21758",7339529,4,54.54
"21759",7339529,5,54.54
"21760",7339543,2,51.51
"21761",7339543,3,51.51
"21762",7339545,2,78.78
"21763",7339545,3,78.78
"21764",7339546,3,51.51
"21765",7339548,2,60.6
"21766",7339548,3,60.6
"21767",7339550,3,51.51
"21768",7339551,2,51.51
"21769",7339557,3,60.6
"21770",7339557,4,60.6
"21771",7339558,4,63.63
"21772",7339560,4,57.57
"21773",7339560,7,57.57
"21774",7339560,8,57.57
"21775",7339570,3,45.45
"21776",7339570,4,45.45
"21777",7339573,6,45.45
"21778",7339582,3,33.33
"21779",7339583,3,36.36
"21780",7339585,3,48.48
"21781",7339587,2,36.36
"21782",7339590,3,33.33
"21783",7339592,2,45.45
"21784",7339593,3,33.33
"21785",7339594,3,27.27
"21786",7339598,3,36.36
"21787",7339599,3,33.33
"21788",7339600,4,36.36
"21789",7339602,5,36.36
"21790",7339602,6,36.36
"21791",7339604,4,18.18
"21792",7339604,5,18.18
"21793",7339606,6,21.21
"21794",7339606,7,21.21
"21795",7339614,4,21.21
"21796",7339615,3,27.27
"21797",7339615,4,27.27
"21798",7339615,5,27.27
"21799",7339615,6,27.27
"21800",7339617,3,24.24
"21801",7339617,4,24.24
"21802",7339622,4,39.39
"21803",7339624,5,30.3
"21804",7339625,2,39.39
"21805",7339632,2,33.33
"21806",7339633,3,39.39
"21807",7339635,3,39.39
"21808",7339635,4,39.39
"21809",7339638,6,42.42
"21810",7339639,3,72.72
"21811",7339639,4,72.72
"21812",7339640,3,36.36
"21813",7339642,4,24.24
"21814",7339643,3,30.3
"21815",7339645,2,36.36
"21816",7339646,3,27.27
"21817",7339646,4,27.27
"21818",7339646,5,27.27
"21819",7339649,4,36.36
"21820",7339650,4,63.63
"21821",7339650,5,63.63
"21822",7339650,6,63.63
"21823",7339650,7,63.63
"21824",7339653,4,51.51
"21825",7339654,4,48.48
"21826",7339654,5,48.48
"21827",7339654,6,48.48
"21828",7339655,3,45.45
"21829",7339655,4,45.45
"21830",7339656,2,51.51
"21831",7339657,2,48.48
"21832",7339657,3,48.48
"21833",7339660,4,78.78
"21834",7339660,5,78.78
"21835",7339662,3,69.69
"21836",7339664,3,66.66
"21837",7339668,5,60.6
"21838",7339670,3,78.78
"21839",7339670,4,78.78
"21840",7339670,5,78.78
"21841",7339672,5,45.45
"21842",7339673,5,45.45
"21843",7339676,4,45.45
"21844",7339676,5,45.45
"21845",7339676,7,45.45
"21846",7339677,5,54.54
"21847",7339678,3,54.54
"21848",7339679,3,42.42
"21849",7339681,3,36.36
"21850",7339683,4,36.36
"21851",7339684,5,36.36
"21852",7339684,6,36.36
"21853",7339685,3,27.27
"21854",7339685,4,27.27
"21855",7339685,5,27.27
"21856",7339685,6,27.27
"21857",7339685,8,27.27
"21858",7339687,3,33.33
"21859",7339687,4,33.33
"21860",7339690,4,36.36
"21861",7339694,4,45.45
"21862",7339698,3,72.72
"21863",7339703,3,51.51
"21864",7339703,4,51.51
"21865",7339703,5,51.51
"21866",7339705,5,69.69
"21867",7339706,4,51.51
"21868",7339711,3,69.69
"21869",7339713,3,33.33
"21870",7339713,4,33.33
"21871",7339715,3,72.72
"21872",7339718,3,45.45
"21873",7339718,4,45.45
"21874",7339718,5,45.45
"21875",7339719,3,45.45
"21876",7339720,4,45.45
"21877",7339721,3,27.27
"21878",7339722,4,27.27
"21879",7339722,5,27.27
"21880",7339723,3,51.51
"21881",7339725,3,36.36
"21882",7339725,4,36.36
"21883",7339726,3,68.17
"21884",7339727,2,81.81
"21885",7339727,3,81.81
"21886",7339733,5,60.6
"21887",7339737,3,65.14
"21888",7339739,2,57.57
"21889",7339743,3,56.05
"21890",7339743,4,56.05
"21891",7339747,3,54.54
"21892",7339751,2,57.57
"21893",7339755,3,48.48
"21894",7339755,4,48.48
"21895",7339758,4,69.69
"21896",7339759,3,72.72
"21897",7339763,4,54.54
"21898",7339764,4,48.48
"21899",7339764,5,48.48
"21900",7339765,3,57.57
"21901",7339765,4,57.57
"21902",7339767,4,60.6
"21903",7339776,3,54.54
"21904",7339776,4,54.54
"21905",7339779,5,60.6
"21906",7339780,3,69.69
"21907",7339789,3,72.72
"21908",7339792,2,78.78
"21909",7339803,3,57.57
"21910",7339805,4,66.66
"21911",7339807,4,84.84
"21912",7339808,3,60.6
"21913",7339811,3,48.48
"21914",7339812,3,69.69
"21915",7339812,4,69.69
"21916",7339814,3,62.11
"21917",7339814,4,62.11
"21918",7339815,3,69.69
"21919",7339816,6,78.78
"21920",7339818,5,81.81
"21921",7339818,6,81.81
"21922",7339820,3,69.69
"21923",7339821,4,81.81
"21924",7339822,2,54.54
"21925",7339822,3,54.54
"21926",7339823,5,78.78
"21927",7339823,6,78.78
"21928",7339825,4,69.69
"21929",7339826,3,81.81
"21930",7339827,3,87.87
"21931",7339827,4,87.87
"21932",7339827,5,87.87
"21933",7339831,4,81.81
"21934",7339832,3,63.63
"21935",7339832,4,63.63
"21936",7339833,4,75.75
"21937",7339836,3,87.87
"21938",7339836,4,87.87
"21939",7339837,3,75.75
"21940",7339837,4,75.75
"21941",7339841,3,75.75
"21942",7339841,4,75.75
"21943",7339843,2,72.72
"21944",7339845,3,63.63
"21945",7339845,4,63.63
"21946",7339846,3,66.66
"21947",7339846,4,66.66
"21948",7339846,5,66.66
"21949",7339848,4,69.69
"21950",7339849,2,69.69
"21951",7339849,3,69.69
"21952",7339849,4,69.69
"21953",7339850,4,87.87
"21954",7339851,2,60.6
"21955",7339851,3,60.6
"21956",7339852,3,75.75
"21957",7339853,3,66.66
"21958",7339854,2,72.72
"21959",7339855,3,69.69
"21960",7339859,2,66.66
"21961",7339863,5,84.84
"21962",7339867,3,81.81
"21963",7339868,3,81.81
"21964",7339869,4,87.87
"21965",7339872,3,81.81
"21966",7339873,3,75.75
"21967",7339873,4,75.75
"21968",7339874,2,78.78
"21969",7339877,2,90.9
"21970",7339878,3,78.78
"21971",7339879,4,81.81
"21972",7339882,3,81.81
"21973",7339882,4,81.81
"21974",7339883,3,72.72
"21975",7339884,4,81.81
"21976",7339886,3,81.81
"21977",7339893,3,90.9
"21978",7339893,4,90.9
"21979",7339893,5,90.9
"21980",7339893,6,90.9
"21981",7339900,3,72.72
"21982",7339900,4,72.72
"21983",7339919,3,75.75
"21984",7339921,3,69.69
"21985",7339921,4,69.69
"21986",7339924,3,63.63
"21987",7339926,4,75.75
"21988",7339927,4,75.75
"21989",7339928,3,84.84
"21990",7339928,4,84.84
"21991",7339930,3,72.72
"21992",7339930,4,72.72
"21993",7339931,5,66.66
"21994",7339937,2,72.72
"21995",7339937,3,72.72
"21996",7339938,3,75.75
"21997",7339938,4,75.75
"21998",7339940,4,75.75
"21999",7339942,4,75.75
"22000",7339946,3,72.72
"22001",7339963,4,45.45
"22002",7339971,3,51.51
"22003",7339971,4,51.51
"22004",7339977,4,42.42
"22005",7339979,3,33.33
"22006",7339979,4,33.33
"22007",7339981,3,45.45
"22008",7339981,4,45.45
"22009",7339982,3,36.36
"22010",7339982,4,36.36
"22011",7339989,4,42.42
"22012",7339994,4,33.33
"22013",7339999,4,30.3
"22014",7339999,5,30.3
"22015",7340001,5,27.27
"22016",7340002,3,24.24
"22017",7340004,4,33.33
"22018",7340006,3,24.24
"22019",7340009,3,36.36
"22020",7340009,4,36.36
"22021",7340010,2,33.33
"22022",7340012,3,27.27
"22023",7340012,4,27.27
"22024",7340012,5,27.27
"22025",7340013,4,33.33
"22026",7340013,5,33.33
"22027",7340016,4,30.3
"22028",7340016,5,30.3
"22029",7340018,3,57.57
"22030",7340021,5,63.63
"22031",7340021,6,63.63
"22032",7340022,3,48.48
"22033",7340023,3,69.69
"22034",7340025,3,57.57
"22035",7340028,3,63.63
"22036",7340029,4,72.72
"22037",7340029,5,72.72
"22038",7340034,3,45.45
"22039",7340041,4,45.45
"22040",7340041,5,45.45
"22041",7340042,3,63.63
"22042",7340042,4,63.63
"22043",7340044,3,36.36
"22044",7340044,4,36.36
"22045",7340045,5,57.57
"22046",7340049,4,63.63
"22047",7340051,4,90.9
"22048",7340052,2,78.78
"22049",7340052,3,78.78
"22050",7340054,3,90.9
"22051",7340054,4,90.9
"22052",7340064,2,90.9
"22053",7340065,6,90.9
"22054",7340069,5,90.9
"22055",7340071,4,90.9
"22056",7340077,2,81.81
"22057",7340077,3,81.81
"22058",7340077,4,81.81
"22059",7340083,2,90.9
"22060",7340084,3,90.9
"22061",7340088,3,54.54
"22062",7340089,4,54.54
"22063",7340092,3,54.54
"22064",7340114,2,54.54
"22065",7340115,3,63.63
"22066",7340116,3,54.54
"22067",7340116,4,54.54
"22068",7340117,4,49.99
"22069",7340118,3,81.81
"22070",7340120,4,84.84
"22071",7340131,2,66.66
"22072",7340133,2,75.75
"22073",7340133,3,75.75
"22074",7340135,2,66.66
"22075",7340135,3,66.66
"22076",7340137,2,69.69
"22077",7340140,3,33.33
"22078",7340143,3,36.36
"22079",7340145,3,45.45
"22080",7340145,4,45.45
"22081",7340146,2,66.66
"22082",7340147,2,66.66
"22083",7340150,3,69.69
"22084",7340151,4,78.78
"22085",7340151,6,78.78
"22086",7340151,8,78.78
"22087",7340151,9,78.78
"22088",7340161,4,66.66
"22089",7340161,5,66.66
"22090",7340162,3,75.75
"22091",7340165,3,69.69
"22092",7340165,4,69.69
"22093",7340167,4,75.75
"22094",7340168,5,60.6
"22095",7340168,6,60.6
"22096",7340168,7,60.6
"22097",7340171,3,75.75
"22098",7340174,3,62.11
"22099",7340174,3,62.11
"22100",7340175,3,33.33
"22101",7340177,3,30.3
"22102",7340179,3,42.42
"22103",7340179,4,42.42
"22104",7340183,3,36.36
"22105",7340185,3,42.42
"22106",7340187,5,33.33
"22107",7340191,3,57.57
"22108",7340191,4,57.57
"22109",7340192,3,60.6
"22110",7340192,4,60.6
"22111",7340192,5,60.6
"22112",7340192,6,60.6
"22113",7340194,3,54.54
"22114",7340195,4,54.54
"22115",7340198,3,57.57
"22116",7340198,5,57.57
"22117",7340199,3,45.45
"22118",7340202,3,54.54
"22119",7340204,4,42.42
"22120",7340205,2,51.51
"22121",7340208,3,45.45
"22122",7340209,4,60.6
"22123",7340212,4,51.51
"22124",7340212,5,51.51
"22125",7340212,6,51.51
"22126",7340212,8,51.51
"22127",7340218,2,63.63
"22128",7340218,3,63.63
"22129",7340221,2,75.75
"22130",7340221,3,75.75
"22131",7340224,3,75.75
"22132",7340224,4,75.75
"22133",7340224,5,75.75
"22134",7340224,6,75.75
"22135",7340227,4,72.72
"22136",7340228,5,33.33
"22137",7340230,4,72.72
"22138",7340231,5,45.45
"22139",7340232,3,33.33
"22140",7340232,4,33.33
"22141",7340233,3,30.3
"22142",7340235,4,63.63
"22143",7340236,3,69.69
"22144",7340236,4,69.69
"22145",7340238,4,72.72
"22146",7340242,2,66.66
"22147",7340250,3,69.69
"22148",7340250,4,69.69
"22149",7340251,3,57.57
"22150",7340251,4,57.57
"22151",7340253,3,60.6
"22152",7340253,4,60.6
"22153",7340254,4,51.51
"22154",7340257,4,60.6
"22155",7340258,3,57.57
"22156",7340261,3,48.48
"22157",7340264,3,48.48
"22158",7340272,5,69.69
"22159",7340273,3,84.84
"22160",7340273,4,84.84
"22161",7340274,2,77.26
"22162",7340274,3,77.26
"22163",7340274,4,77.26
"22164",7340279,4,75.75
"22165",7340280,6,84.84
"22166",7340284,4,75.75
"22167",7340285,3,78.78
"22168",7340288,5,63.63
"22169",7340288,7,63.63
"22170",7340290,3,90.9
"22171",7340290,4,90.9
"22172",7340292,3,72.72
"22173",7340294,5,63.63
"22174",7340294,6,63.63
"22175",7340300,4,54.54
"22176",7340301,4,63.63
"22177",7340301,2,63.63
"22178",7340302,3,69.69
"22179",7340302,4,69.69
"22180",7340303,4,63.63
"22181",7340304,3,60.6
"22182",7340304,4,60.6
"22183",7340304,5,60.6
"22184",7340305,4,54.54
"22185",7340305,5,54.54
"22186",7340307,3,48.48
"22187",7340307,4,48.48
"22188",7340307,5,48.48
"22189",7340308,4,45.45
"22190",7340309,9,48.48
"22191",7340310,2,48.48
"22192",7340310,3,48.48
"22193",7340310,4,48.48
"22194",7340310,5,48.48
"22195",7340311,5,36.36
"22196",7340314,4,57.57
"22197",7340314,5,57.57
"22198",7340315,10,42.42
"22199",7340315,11,42.42
"22200",7340316,3,39.39
"22201",7340317,4,78.78
"22202",7340318,4,81.81
"22203",7340318,5,81.81
"22204",7340319,3,48.48
"22205",7340319,4,48.48
"22206",7340320,6,49.99
"22207",7340320,7,49.99
"22208",7340320,8,49.99
"22209",7340322,4,51.51
"22210",7340322,5,51.51
"22211",7340322,6,51.51
"22212",7340323,3,54.54
"22213",7340326,3,69.69
"22214",7340328,6,87.87
"22215",7340328,7,87.87
"22216",7340328,4,87.87
"22217",7340331,3,81.81
"22218",7340333,3,90.9
"22219",7340333,4,90.9
"22220",7340333,5,90.9
"22221",7340334,3,90.9
"22222",7340334,4,90.9
"22223",7340336,4,81.81
"22224",7340337,3,90.9
"22225",7340340,2,83.32
"22226",7340340,3,83.32
"22227",7340341,3,57.57
"22228",7340342,2,51.51
"22229",7340343,3,42.42
"22230",7340344,4,51.51
"22231",7340344,5,51.51
"22232",7340345,3,45.45
"22233",7340345,4,45.45
"22234",7340345,5,45.45
"22235",7340346,3,42.42
"22236",7340347,4,51.51
"22237",7340348,3,45.45
"22238",7340348,4,45.45
"22239",7340348,5,45.45
"22240",7340350,2,42.42
"22241",7340350,3,42.42
"22242",7340350,4,42.42
"22243",7340351,6,81.81
"22244",7340351,8,81.81
"22245",7340351,9,81.81
"22246",7340352,3,90.9
"22247",7340352,4,90.9
"22248",7340355,3,81.81
"22249",7340355,4,81.81
"22250",7340355,8,81.81
"22251",7340357,7,90.9
"22252",7340360,3,90.9
"22253",7340362,3,90.9
"22254",7340362,4,90.9
"22255",7340363,3,69.69
"22256",7340365,2,90.9
"22257",7340366,3,90.9
"22258",7340369,4,90.9
"22259",7340369,5,90.9
"22260",7340377,4,90.9
"22261",7340380,3,90.9
"22262",7340380,4,90.9
"22263",7340381,4,90.9
"22264",7340384,3,90.9
"22265",7340387,3,54.54
"22266",7340387,4,54.54
"22267",7340389,3,57.57
"22268",7340390,3,63.63
"22269",7340390,4,63.63
"22270",7340391,3,49.99
"22271",7340392,3,63.63
"22272",7340393,3,54.54
"22273",7340394,4,81.81
"22274",7340396,3,54.54
"22275",7340397,4,87.87
"22276",7340397,5,87.87
"22277",7340398,3,81.81
"22278",7340400,3,81.81
"22279",7340400,5,81.81
"22280",7340401,2,84.84
"22281",7340402,3,78.78
"22282",7340403,5,84.84
"22283",7340403,6,84.84
"22284",7340403,7,84.84
"22285",7340404,3,78.78
"22286",7340404,5,78.78
"22287",7340407,2,78.78
"22288",7340409,3,75.75
"22289",7340409,4,75.75
"22290",7340410,7,75.75
"22291",7340411,3,87.87
"22292",7340411,4,87.87
"22293",7340411,5,87.87
"22294",7340413,2,78.78
"22295",7340414,2,90.9
"22296",7340421,5,60.6
"22297",7340421,7,60.6
"22298",7340421,8,60.6
"22299",7340422,4,87.87
"22300",7340422,6,87.87
"22301",7340427,4,78.78
