DIRECTORIO;SECUENCIA_ENCUESTA;SECUENCIA_P;ORDEN;FEX_C;P784S1A3
7335674;2;1;2;35,0556027728553;3
7335675;1;1;1;36,7792799573955;4
7335675;2;1;2;36,7792799573955;5
7335677;1;1;1;44,2598877124274;3
7335677;2;1;2;44,2598877124274;4
7335679;1;1;1;59,0629583262462;3
7335679;2;1;2;59,0629583262462;4
7335679;3;1;3;59,0629583262462;5
7335680;1;1;1;57,3357460677506;2
7335684;1;1;1;37,4962601138986;2
7335685;1;1;1;52,8371912324549;4
7335686;1;1;1;37,0189252991392;4
7335687;1;1;1;40,5598134791336;4
7335687;2;1;2;40,5598134791336;5
7335693;1;1;1;33,4282111679285;3
7335699;1;1;1;35,371365881757;2
7335699;2;1;2;35,371365881757;3
7335703;1;1;1;70,7929361263157;6
7335703;2;1;2;70,7929361263157;7
7335705;1;1;1;31,7428646173623;4
7335705;2;1;2;31,7428646173623;5
7335705;3;1;3;31,7428646173623;6
7335708;1;1;1;55,7502201707532;5
7335708;2;1;2;55,7502201707532;6
7335713;1;1;1;42,6442688574303;5
7335713;2;1;2;42,6442688574303;6
7335715;1;1;1;50,4869895355044;2
7335715;2;1;2;50,4869895355044;3
7335716;1;1;1;47,3329805261767;3
7335717;1;1;1;50,2414332334651;3
7335720;1;1;1;67,9737013103155;3
7335720;2;1;2;67,9737013103155;4
7335724;1;1;1;37,3794292299606;4
7335724;2;1;2;37,3794292299606;5
7335724;3;1;3;37,3794292299606;8
7335725;1;1;1;108,173677910785;3
7335725;2;1;2;108,173677910785;4
7335736;1;1;1;62,1873052668814;3
7335736;2;1;2;62,1873052668814;4
7335739;1;1;1;49,6073557829741;4
7335747;1;1;1;44,9261874095658;3
7335747;2;1;2;44,9261874095658;4
7335748;1;1;1;40,4340883113337;4
7335756;1;1;1;277,045808091269;8
7335756;2;1;2;277,045808091269;9
7335766;1;1;1;164,630018264514;3
7335766;2;1;2;164,630018264514;4
7335777;1;1;1;196,139648733121;4
7335783;1;1;1;180,86411250903;4
7335783;2;1;2;180,86411250903;5
7335786;1;1;1;165,109297274726;2
7335791;1;1;1;219,300238942696;3
7335807;1;1;1;117,207773240214;4
7335807;2;1;2;117,207773240214;5
7335812;1;1;1;193,928419987623;3
7335815;1;1;1;86,1648087283328;3
7335818;1;1;1;116,046629948359;3
7335818;2;1;2;116,046629948359;5
7335819;1;1;1;140,168552830812;3
7335819;2;1;2;140,168552830812;4
7335829;1;1;1;80,5189991905441;5
7335838;1;1;1;62,941979420231;1
7335860;1;1;1;142,40810149608;4
7335860;2;1;2;142,40810149608;5
7335860;3;1;3;142,40810149608;6
7335865;1;1;1;119,945473715016;3
7335867;1;1;1;147,389450272601;3
7335880;1;1;1;201,564638072026;5
7335883;1;1;1;149,907698471381;4
7335883;2;1;2;149,907698471381;6
7335887;1;1;1;148,836906611588;2
7335887;2;1;2;148,836906611588;3
7335888;1;1;1;123,599068010405;3
7335894;1;1;1;134,204230826141;2
7335898;1;1;1;76,6426188870511;3
7335903;1;1;1;60,8780390019085;5
7335903;2;1;2;60,8780390019085;6
7335906;1;1;1;62,1008725297528;4
7335926;1;1;1;233,539607310518;2
7335927;1;1;1;269,761870358492;4
7335943;1;1;1;52,221000939091;3
7335948;1;1;1;208,570684569595;3
7335949;1;1;1;228,265405951841;3
7335949;2;1;2;228,265405951841;4
7335949;3;1;3;228,265405951841;5
7335951;1;1;1;212,592404500799;3
7335954;1;1;1;211,385890153435;2
7335954;2;1;2;211,385890153435;3
7335954;3;1;3;211,385890153435;4
7335965;1;1;1;198,255422169612;3
7335967;1;1;1;234,987761477834;2
7335967;2;1;2;234,987761477834;3
7335969;1;1;1;188,969181478266;2
7335973;1;1;1;177,672816024463;2
7335973;2;1;2;177,672816024463;3
7335974;1;1;1;200,736762610845;2
7335974;2;1;2;200,736762610845;3
7335980;1;1;1;216,654896712187;3
7335980;2;1;2;216,654896712187;4
7335981;1;1;1;188,969181478266;2
7335995;1;1;1;282,521622699254;3
7335997;1;1;1;260,389259231815;3
7336008;1;1;1;316,116025557281;4
7336012;1;1;1;298,074472608222;3
7336016;1;1;1;313,168718113986;3
7336016;2;1;2;313,168718113986;4
7336018;1;1;1;311,845086606063;3
7336018;2;1;2;311,845086606063;4
7336019;1;1;1;288,265506197368;3
7336041;1;1;1;85,8250750730821;3
7336041;2;1;2;85,8250750730821;4
7336045;1;1;1;65,2217140722573;8
7336047;1;1;1;72,9902598043195;4
7336059;1;1;1;77,1140597169585;3
7336077;1;1;1;77,5596798254466;3
7336078;1;1;1;58,6513266698067;2
7336078;2;1;2;58,6513266698067;3
7336079;1;1;1;68,8492272260034;2
7336079;2;1;2;68,8492272260034;3
7336098;1;1;1;35,0991441949116;3
7336098;2;1;2;35,0991441949116;4
7336103;1;1;1;22,2821017210918;3
7336105;1;1;1;13,8148638312701;3
7336115;1;1;1;68,6200959452105;9
7336116;1;1;1;17,4333883367422;4
7336121;1;1;1;34,7298721879752;3
7336127;1;1;1;13,4301193669784;2
7336127;2;1;2;13,4301193669784;3
7336127;3;1;3;13,4301193669784;4
7336132;1;1;1;17,1550239863026;2
7336138;1;1;1;37,5811150236424;2
7336156;1;1;1;17,1550239863026;3
7336160;1;1;1;17,1550239863026;7
7336167;1;1;1;100,396550878129;3
7336167;2;1;2;100,396550878129;4
7336167;3;1;3;100,396550878129;5
7336170;1;1;1;74,6316884055549;2
7336175;1;1;1;97,9715863471553;3
7336175;2;1;2;97,9715863471553;4
7336179;1;1;1;98,8738131676656;3
7336179;2;1;2;98,8738131676656;4
7336182;1;1;1;73,6272033697458;4
7336183;1;1;1;49,9202364748003;3
7336185;1;1;1;97,9715863471553;3
7336185;2;1;2;97,9715863471553;4
7336188;1;1;1;72,507527704699;2
7336191;1;1;1;120,054928373468;3
7336191;2;1;2;120,054928373468;4
7336192;1;1;1;47,2686281274817;2
7336193;1;1;1;82,0311175542807;3
7336198;1;1;1;153,235335167905;2
7336198;2;1;2;153,235335167905;3
7336201;1;1;1;167,243834399085;3
7336201;2;1;2;167,243834399085;4
7336202;1;1;1;165,624787068445;3
7336202;2;1;2;165,624787068445;4
7336203;1;1;1;98,3351189347499;2
7336211;1;1;1;103,334970013593;4
7336213;1;1;1;64,6909212486033;2
7336217;1;1;1;146,234798207069;3
7336217;2;1;2;146,234798207069;4
7336217;3;1;3;146,234798207069;5
7336219;1;1;1;133,679402511267;4
7336219;2;1;2;133,679402511267;5
7336224;1;1;1;86,3348278835792;3
7336225;1;1;1;78,5976408861034;4
7336230;1;1;1;82,6683967144159;3
7336233;1;1;1;78,1089242920656;1
7336234;1;1;1;79,5591699568207;3
7336237;1;1;1;115,653175453267;3
7336241;1;1;1;111,173356976222;4
7336241;2;1;2;111,173356976222;5
7336241;3;1;3;111,173356976222;6
7336251;1;1;1;116,179091661063;2
7336285;1;1;1;154,8821991013;2
7336288;1;1;1;137,986745562714;3
7336291;1;1;1;92,2173685514463;3
7336294;1;1;1;116,165258590301;6
7336297;1;1;1;113,822664709978;3
7336297;2;1;2;113,822664709978;4
7336298;1;1;1;115,956967490395;3
7336298;2;1;2;115,956967490395;4
7336304;1;1;1;91,0092725541775;4
7336307;1;1;1;128,602507952865;2
7336307;2;1;2;128,602507952865;3
7336314;1;1;1;77,4911357938698;3
7336315;1;1;1;82,0270073973445;6
7336315;2;1;2;82,0270073973445;7
7336315;3;1;3;82,0270073973445;8
7336319;1;1;1;100,30452794967;3
7336324;1;1;1;154,8821991013;2
7336325;1;1;1;143,828240164377;5
7336328;1;1;1;185,701256892256;4
7336329;1;1;1;178,754718666449;4
7336329;2;1;2;178,754718666449;5
7336335;1;1;1;206,751202230422;7
7336335;2;1;2;206,751202230422;8
7336339;1;1;1;110,064094546861;5
7336444;1;1;1;257,914475118744;3
7336444;2;1;2;257,914475118744;4
7336444;3;1;3;257,914475118744;5
7336452;1;1;1;122,294640215637;3
7336452;2;1;2;122,294640215637;4
7336455;1;1;1;59,1222899630312;3
7336462;1;1;1;60,8230656627251;2
7336462;2;1;2;60,8230656627251;3
7336462;3;1;3;60,8230656627251;4
7336474;1;1;1;58,2807424553087;3
7336474;2;1;2;58,2807424553087;4
7336480;1;1;1;38,7592857183435;2
7336480;2;1;2;38,7592857183435;3
7336482;1;1;1;130,939348799626;3
7336498;1;1;1;84,7477443475368;3
7336498;2;1;2;84,7477443475368;4
7336515;1;1;1;62,1789433187271;4
7336521;1;1;1;36,260466507905;3
7336521;2;1;2;36,260466507905;4
7336527;1;1;1;140,994191635674;4
7336527;2;1;2;140,994191635674;5
7336528;1;1;1;111,714709904779;2
7336528;2;1;2;111,714709904779;3
7336530;1;1;1;142,152414062727;3
7336530;2;1;2;142,152414062727;4
7336531;1;1;1;143,218574383199;4
7336532;1;1;1;91,2601732145773;3
7336532;2;1;2;91,2601732145773;4
7336535;1;1;1;148,182272899361;3
7336535;2;1;2;148,182272899361;4
7336538;1;1;1;130,225831122127;2
7336544;1;1;1;79,6160143534705;2
7336544;2;1;2;79,6160143534705;3
7336548;1;1;1;127,316981307576;4
7336548;2;1;2;127,316981307576;5
7336548;3;1;3;127,316981307576;6
7336550;1;1;1;53,1652026617819;3
7336550;2;1;2;53,1652026617819;4
7336553;1;1;1;41,4386523722709;3
7336553;2;1;2;41,4386523722709;4
7336555;1;1;1;67,6205914491985;3
7336558;1;1;1;127,976048149874;3
7336558;2;1;2;127,976048149874;4
7336558;3;1;3;127,976048149874;5
7336559;1;1;1;106,380122580493;3
7336559;2;1;2;106,380122580493;4
7336565;1;1;1;81,0377313315561;3
7336565;2;1;2;81,0377313315561;4
7336566;1;1;1;125,336687050494;4
7336566;2;1;2;125,336687050494;5
7336566;3;1;3;125,336687050494;6
7336569;1;1;1;62,3534892770417;2
7336569;2;1;2;62,3534892770417;3
7336569;3;1;3;62,3534892770417;4
7336570;1;1;1;102,184303300482;2
7336573;1;1;1;140,767291899648;2
7336627;1;1;1;257,65879190129;3
7336627;2;1;2;257,65879190129;4
7336628;1;1;1;190,324544993033;3
7336634;1;1;1;321,545631952796;3
7336634;2;1;2;321,545631952796;4
7336635;1;1;1;273,007819982919;3
7336635;2;1;2;273,007819982919;4
7336636;1;1;1;370,850865338025;4
7336636;2;1;2;370,850865338025;5
7336636;3;1;3;370,850865338025;6
7336647;1;1;1;246,640070154141;4
7336647;2;1;2;246,640070154141;5
7336670;1;1;1;222,128528693588;2
7336679;1;1;1;298,839419578401;3
7336679;2;1;2;298,839419578401;4
7336679;3;1;3;298,839419578401;5
7336698;1;1;1;90,9359932724982;5
7336698;2;1;2;90,9359932724982;6
7336735;1;1;1;107,737015873172;2
7336737;1;1;1;66,9599258776839;4
7336737;2;1;2;66,9599258776839;5
7336737;3;1;3;66,9599258776839;6
7336741;1;1;1;63,9171679680279;3
7336741;2;1;2;63,9171679680279;4
7336743;1;1;1;47,7652752322373;3
7336744;1;1;1;28,0773303981282;3
7336745;1;1;1;47,7559250498739;3
7336745;2;1;2;47,7559250498739;4
7336746;1;1;1;46,908292783143;3
7336746;2;1;2;46,908292783143;4
7336749;1;1;1;34,2522883725321;3
7336751;1;1;1;62,7869916123867;2
7336751;2;1;2;62,7869916123867;3
7336751;3;1;3;62,7869916123867;4
7336753;1;1;1;37,155295829162;2
7336753;2;1;2;37,155295829162;3
7336758;1;1;1;223,860331815199;3
7336762;1;1;1;225,497312930596;3
7336766;1;1;1;44,239703672041;4
7336767;1;1;1;81,5314878825448;4
7336769;1;1;1;61,5640592542302;2
7336769;2;1;2;61,5640592542302;2
7336770;1;1;1;44,239703672041;3
7336770;2;1;2;44,239703672041;4
7336774;1;1;1;75,7783938721839;3
7336777;1;1;1;44,239703672041;2
7336777;2;1;2;44,239703672041;3
7336779;1;1;1;116,309292381664;4
7336779;2;1;2;116,309292381664;5
7336783;1;1;1;53,2123554250171;2
7336783;2;1;2;53,2123554250171;3
7336785;1;1;1;102,112026178949;3
7336785;2;1;2;102,112026178949;4
7336788;1;1;1;61,5640592542302;2
7336791;1;1;1;107,292041916012;3
7336791;2;1;2;107,292041916012;4
7336796;1;1;1;107,292041916012;4
7336806;1;1;1;130,767434793902;3
7336808;1;1;1;81,5314878825448;3
7336808;2;1;2;81,5314878825448;4
7336812;1;1;1;111,846210767647;3
7336820;1;1;1;70,3187537271941;3
7336821;1;1;1;127,327858046694;4
7336821;2;1;2;127,327858046694;5
7336827;1;1;1;212,444852033892;3
7336827;2;1;2;212,444852033892;4
7336830;1;1;1;34,0157961392213;4
7336832;1;1;1;22,8749194596376;4
7336835;1;1;1;23,0786794515339;3
7336835;2;1;2;23,0786794515339;4
7336838;1;1;1;43,7385030165622;5
7336838;2;1;2;43,7385030165622;6
7336844;1;1;1;33,6394951860612;1
7336849;1;1;1;31,5394872117919;4
7336850;1;1;1;30,5379438644383;4
7336857;1;1;1;31,531729193319;3
7336858;1;1;1;35,9061752651503;1
7336862;1;1;1;59,7079928973281;3
7336863;1;1;1;39,6544314848497;2
7336863;2;1;2;39,6544314848497;3
7336866;1;1;1;20,0845823293091;4
7336877;1;1;1;509,087260897616;3
7336878;1;1;1;334,27944066319;4
7336889;1;1;1;562,314824043327;3
7336894;1;1;1;494,803165771671;1
7336907;1;1;1;138,035854924983;3
7336907;2;1;2;138,035854924983;4
7336907;3;1;3;138,035854924983;5
7336959;1;1;1;230,630147047659;4
7336959;2;1;2;230,630147047659;5
7336961;1;1;1;306,607994213851;4
7336977;1;1;1;356,449140167156;3
7336977;2;1;2;356,449140167156;4
7336984;1;1;1;102,196956183909;5
7336984;2;1;2;102,196956183909;6
7336987;1;1;1;62,1670564560992;3
7336988;1;1;1;157,462386302931;2
7337000;1;1;1;224,724322721523;4
7337004;1;1;1;210,474844279825;3
7337004;2;1;2;210,474844279825;4
7337005;1;1;1;178,673855264418;5
7337009;1;1;1;196,455194328421;2
7337018;1;1;1;158,318466387153;3
7337018;2;1;2;158,318466387153;4
7337018;3;1;3;158,318466387153;5
7337021;1;1;1;114,717153284563;4
7337041;1;1;1;200,164560579543;5
7337041;2;1;2;200,164560579543;6
7337064;1;1;1;31,8546066300604;3
7337080;1;1;1;13,2795907538098;3
7337080;2;1;2;13,2795907538098;4
7337089;1;1;1;23,9554106023782;3
7337090;1;1;1;16,5760093408835;2
7337090;2;1;2;16,5760093408835;3
7337090;3;1;3;16,5760093408835;4
7337109;1;1;1;190,858488995694;2
7337109;2;1;2;190,858488995694;3
7337187;1;1;1;39,1167810497412;4
7337192;1;1;1;65,2771865768122;2
7337193;1;1;1;90,0912438108722;1
7337199;1;1;1;72,5439242146058;2
7337200;1;1;1;53,0495984172884;3
7337203;1;1;1;85,6232982831099;3
7337203;2;1;2;85,6232982831099;4
7337203;3;1;3;85,6232982831099;5
7337224;1;1;1;83,2160461825357;3
7337225;1;1;1;96,2125583169652;4
7337225;2;1;2;96,2125583169652;5
7337225;3;1;3;96,2125583169652;6
7337230;1;1;1;63,6388584511437;3
7337233;1;1;1;34,8562672517896;3
7337237;1;1;1;75,1085397609172;3
7337237;2;1;2;75,1085397609172;4
7337242;1;1;1;75,1085397609172;3
7337242;2;1;2;75,1085397609172;4
7337244;1;1;1;65,963742169782;3
7337262;1;1;1;88,0239346494122;3
7337262;2;1;2;88,0239346494122;4
7337269;1;1;1;102,252822310052;3
7337285;1;1;1;66,5112879352554;2
7337290;1;1;1;129,144198121729;3
7337290;2;1;2;129,144198121729;4
7337290;3;1;3;129,144198121729;5
7337295;1;1;1;111,818178882028;2
7337295;2;1;2;111,818178882028;3
7337299;1;1;1;268,039055295741;3
7337299;2;1;2;268,039055295741;4
7337299;3;1;3;268,039055295741;5
7337305;1;1;1;120,165857658889;4
7337325;1;1;1;126,324503553516;3
7337330;1;1;1;160,540211030099;5
7337332;1;1;1;135,413806742261;3
7337339;1;1;1;152,694542667911;3
7337339;2;1;2;152,694542667911;4
7337356;1;1;1;201,786332851761;3
7337356;2;1;2;201,786332851761;4
7337371;1;1;1;230,58409297934;3
7337388;1;1;1;385,241695216386;4
7337399;1;1;1;191,53457967259;3
7337399;2;1;2;191,53457967259;4
7337418;1;1;1;230,539619119858;3
7337470;1;1;1;200,299452757888;3
7337470;2;1;2;200,299452757888;4
7337474;1;1;1;85,5033535529737;2
7337488;1;1;1;214,150624297359;3
7337493;1;1;1;301,722825054377;4
7337494;1;1;1;229,151931684276;3
7337495;1;1;1;162,738859143865;3
7337556;1;1;1;38,5518913162621;3
7337578;2;1;2;69,9080696706445;4
7337578;3;1;3;69,9080696706445;5
7337578;1;1;1;69,9080696706445;3
7337579;1;1;1;68,7466349906738;1
7337580;1;1;1;20,7813230256538;3
7337600;1;1;1;48,3518520027706;3
7337600;2;1;2;48,3518520027706;4
7337608;1;1;1;68,22458361439;2
7337611;1;1;1;89,9188185294697;1
7337619;1;1;1;69,5077075689894;3
7337619;2;1;2;69,5077075689894;4
7337619;3;1;3;69,5077075689894;5
7337620;1;1;1;69,5077075689894;3
7337620;2;1;2;69,5077075689894;4
7337622;1;1;1;43,6749693067115;4
7337623;1;1;1;21,9034034784937;3
7337623;2;1;2;21,9034034784937;4
7337623;3;1;3;21,9034034784937;5
7337639;1;1;1;25,5045614266715;3
7337639;2;1;2;25,5045614266715;4
7337641;1;1;1;32,9686015485331;2
7337664;1;1;1;88,9935059528601;2
7337664;3;1;3;88,9935059528601;4
7337664;2;1;2;88,9935059528601;3
7337668;1;1;1;79,06945795119;3
7337680;1;1;1;72,2260167320425;3
7337681;1;1;1;69,6233255134528;1
7337698;1;1;1;74,901919113974;2
7337719;1;1;1;78,9638419830202;3
7337722;1;1;1;84,1057574567411;4
7337723;1;1;1;71,9713531795953;2
7337724;1;1;1;73,8680524964805;4
7337739;1;1;1;69,0584966963603;3
7337750;1;1;1;370,667345455718;3
7337750;2;1;2;370,667345455718;4
7337783;1;1;1;449,335586992837;6
7337785;1;1;1;326,043440524243;3
7337785;2;1;2;326,043440524243;4
7337785;3;1;3;326,043440524243;5
7337785;4;1;4;326,043440524243;6
7337788;1;1;1;354,047981992632;3
7337788;2;1;2;354,047981992632;4
7337791;1;1;1;180,200649053481;4
7337809;1;1;1;464,724363352759;3
7337809;2;1;2;464,724363352759;4
7337809;3;1;3;464,724363352759;5
7337809;4;1;4;464,724363352759;6
7337809;5;1;5;464,724363352759;7
7337824;1;1;1;235,970529387505;1
7337825;1;1;1;230,824854373635;4
7337830;1;1;1;217,30443370961;1
7337835;1;1;1;187,024229730178;4
7337838;1;1;1;215,588918008761;2
7337848;1;1;1;222,390513596985;3
7337852;1;1;1;222,390513596985;3
7337874;1;1;1;226,117102366001;3
7337874;2;1;2;226,117102366001;4
7337874;3;1;3;226,117102366001;5
7337878;1;1;1;195,593820496548;3
7337884;1;1;1;161,85009537807;3
7337884;2;1;2;161,85009537807;4
7337885;1;1;1;150,454642576748;3
7337885;2;1;2;150,454642576748;4
7337889;1;1;1;250,527971327811;3
7337891;1;1;1;175,954804908687;3
7337894;1;1;1;166,787109401389;3
7337895;1;1;1;121,734036995783;4
7337895;2;1;2;121,734036995783;5
7337896;1;1;1;232,716708641669;4
7337902;1;1;1;136,294530781787;4
7337904;1;1;1;310,025021310745;3
7337904;2;1;2;310,025021310745;4
7337905;2;1;2;143,296678120882;4
7337905;1;1;1;143,296678120882;3
7337906;1;1;1;83,0404643895075;3
7337906;2;1;2;83,0404643895075;4
7337912;1;1;1;64,5417051753424;3
7337912;2;1;2;64,5417051753424;4
7337912;3;1;3;64,5417051753424;5
7337914;1;1;1;111,790593028469;4
7337916;1;1;1;116,94903594473;2
7337916;2;1;2;116,94903594473;3
7337917;2;1;2;86,8665781515134;4
7337917;1;1;1;86,8665781515134;3
7337918;1;1;1;78,7591146921667;7
7337924;1;1;1;77,5062553276863;3
7337924;2;1;2;77,5062553276863;4
7337926;1;1;1;206,940745957573;5
7337926;2;1;2;206,940745957573;6
7337927;1;1;1;121,450589878218;3
7337927;2;1;2;121,450589878218;4
7337928;1;1;1;163,409758072447;3
7337928;2;1;2;163,409758072447;4
7337928;3;1;3;163,409758072447;5
7337935;1;1;1;208,822030900252;3
7337935;2;1;2;208,822030900252;4
7337935;3;1;3;208,822030900252;5
7337935;4;1;4;208,822030900252;6
7337936;1;1;1;253,899268891227;4
7337936;2;1;2;253,899268891227;6
7337936;3;1;3;253,899268891227;9
7337937;1;1;1;223,665971803822;3
7337937;2;1;2;223,665971803822;4
7337937;3;1;3;223,665971803822;5
7337940;1;1;1;143,296678120882;3
7337941;1;1;1;109,667497585647;4
7337943;1;1;1;193,097639879586;3
7337944;1;1;1;113,64529075244;4
7337945;1;1;1;246,315211833169;3
7337952;1;1;1;222,221570738282;4
7337952;2;1;2;222,221570738282;5
7337953;1;1;1;320,502174090387;4
7337958;1;1;1;141,481023133416;2
7337959;1;1;1;291,681134393814;3
7337959;2;1;2;291,681134393814;4
7337962;1;1;1;150,073183476237;5
7337963;1;1;1;192,626446867128;5
7337963;2;1;2;192,626446867128;6
7337968;1;1;1;220,263237079126;3
7337968;2;1;2;220,263237079126;4
7337971;1;1;1;183,578730746707;4
7337972;1;1;1;212,20540434708;3
7337973;1;1;1;95,7723670836947;4
7337974;1;1;1;383,089468334779;3
7337974;2;1;2;383,089468334779;4
7337974;3;1;3;383,089468334779;5
7337974;4;1;4;383,089468334779;6
7337974;5;1;5;383,089468334779;7
7337975;1;1;1;191,627845217117;3
7337975;2;1;2;191,627845217117;4
7337975;3;1;3;191,627845217117;5
7337983;1;1;1;151,681607414834;3
7337984;1;1;1;89,5874413732518;5
7337984;2;1;2;89,5874413732518;6
7337986;1;1;1;137,525267180374;3
7337986;2;1;2;137,525267180374;4
7337990;1;1;1;237,317000687732;3
7337992;1;1;1;181,622923442789;3
7337992;2;1;2;181,622923442789;4
7337993;1;1;1;200,165108278655;3
7337995;1;1;1;158,446706593602;3
7337995;2;1;2;158,446706593602;4
7338001;1;1;1;206,206323280218;3
7338002;1;1;1;237,317000687732;3
7338002;2;1;2;237,317000687732;4
7338003;2;1;2;339,307801795563;4
7338003;1;1;1;339,307801795563;3
7338004;1;1;1;242,855581552827;4
7338005;1;1;1;176,553780030346;3
7338005;2;1;2;176,553780030346;4
7338005;3;1;3;176,553780030346;5
7338006;1;1;1;319,793545370577;3
7338012;1;1;1;137,525267180374;3
7338012;2;1;2;137,525267180374;4
7338015;1;1;1;269,280002006187;3
7338018;1;1;1;244,26276454107;3
7338038;1;1;1;72,941847964167;2
7338038;2;1;2;72,941847964167;3
7338038;3;1;3;72,941847964167;4
7338046;1;1;1;77,0214023534877;7
7338050;1;1;1;72,3590011271325;2
7338050;2;1;2;72,3590011271325;3
7338051;1;1;1;51,0771470630811;4
7338076;2;1;2;57,8205309653901;4
7338076;1;1;1;57,8205309653901;3
7338144;1;1;1;907,137974608944;2
7338144;2;1;2;907,137974608944;3
7338148;1;1;1;907,897547772434;2
7338148;2;1;2;907,897547772434;3
7338173;1;1;1;547,952876622643;4
7338177;1;1;1;976,830633693649;3
7338177;2;1;2;976,830633693649;4
7338177;3;1;3;976,830633693649;5
7338177;4;1;4;976,830633693649;6
7338190;1;1;1;442,609461713651;3
7338223;1;1;1;46,9726098947586;2
7338236;2;1;2;110,27395555604;4
7338236;1;1;1;110,27395555604;3
7338244;1;1;1;127,167958405567;3
7338244;2;1;2;127,167958405567;4
7338251;1;1;1;152,602780010331;4
7338253;1;1;1;177,77019503733;3
7338253;2;1;2;177,77019503733;4
7338256;1;1;1;214,746971880607;3
7338256;2;1;2;214,746971880607;4
7338261;1;1;1;128,082731691149;5
7338266;1;1;1;224,571717366243;1
7338270;1;1;1;150,945058039318;3
7338276;1;1;1;706,207028660994;4
7338279;1;1;1;1401,42377982917;6
7338309;1;1;1;97,9374848370198;3
7338309;2;1;2;97,9374848370198;4
7338324;1;1;1;98,0463451553393;2
7338341;1;1;1;264,553309105541;2
7338350;1;1;1;195,003848943758;5
7338354;1;1;1;405,220047966694;3
7338354;2;1;2;405,220047966694;4
7338354;3;1;3;405,220047966694;5
7338355;1;1;1;312,908664943239;3
7338355;2;1;2;312,908664943239;4
7338369;1;1;1;519,508085138904;3
7338369;2;1;2;519,508085138904;4
7338374;1;1;1;414,001614984044;3
7338379;1;1;1;616,068191238054;3
7338391;1;1;1;917,957946003218;2
7338406;1;1;1;678,184207939338;4
7338414;1;1;1;47,4987555496926;3
7338414;2;1;2;47,4987555496926;4
7338416;1;1;1;538,362298396771;3
7338416;2;1;2;538,362298396771;4
7338417;1;1;1;22,5153723947662;4
7338417;2;1;2;22,5153723947662;5
7338421;1;1;1;64,5715419620536;3
7338421;2;1;2;64,5715419620536;4
7338421;3;1;3;64,5715419620536;5
7338423;1;1;1;29,7305464471344;3
7338424;1;1;1;47,7918827468716;1
7338424;2;1;2;47,7918827468716;2
7338425;1;1;1;42,9611630139716;2
7338432;1;1;1;128,626979004661;3
7338432;2;1;2;128,626979004661;4
7338453;1;1;1;214,863927781108;4
7338453;2;1;2;214,863927781108;5
7338457;1;1;1;176,79027455795;1
7338460;1;1;1;149,995613076622;4
7338463;1;1;1;112,566717407635;2
7338463;2;1;2;112,566717407635;3
7338463;3;1;3;112,566717407635;4
7338463;4;1;4;112,566717407635;5
7338480;1;1;1;220,842350110367;2
7338484;1;1;1;233,880988192968;3
7338484;2;1;2;233,880988192968;4
7338486;1;1;1;177,501768756547;3
7338494;1;1;1;244,978419590887;4
7338496;1;1;1;231,814698896599;1
7338500;1;1;1;229,375109896916;3
7338500;2;1;2;229,375109896916;4
7338507;1;1;1;163,975017202798;4
7338511;1;1;1;243,050727856962;2
7338533;1;1;1;59,7413701720906;6
7338533;2;1;2;59,7413701720906;10
7338533;3;1;3;59,7413701720906;7
7338544;2;1;2;181,405855978325;4
7338544;1;1;1;181,405855978325;3
7338545;1;1;1;190,840577106544;3
7338547;1;1;1;211,064326360758;1
7338547;2;1;2;211,064326360758;2
7338552;1;1;1;207,018872327352;4
7338555;1;1;1;143,59031915906;2
7338556;1;1;1;254,634038856803;1
7338559;1;1;1;284,487603185916;2
7338561;1;1;1;284,487603185916;3
7338561;2;1;2;284,487603185916;4
7338562;1;1;1;288,443005495221;3
7338562;2;1;2;288,443005495221;4
7338568;1;1;1;258,321331972669;3
7338572;1;1;1;181,140918936824;1
7338573;1;1;1;228,074004574139;3
7338573;2;1;2;228,074004574139;4
7338574;1;1;1;308,382100521627;2
7338574;2;1;2;308,382100521627;3
7338575;1;1;1;424,989003005649;4
7338580;1;1;1;412,220278173468;4
7338584;1;1;1;420,578925513931;4
7338590;1;1;1;400,856587585332;2
7338593;1;1;1;424,989003005649;1
7338595;1;1;1;384,174260687506;4
7338595;2;1;2;384,174260687506;5
7338596;1;1;1;347,725847372547;5
7338597;1;1;1;279,239797908056;2
7338598;1;1;1;457,753847099766;3
7338606;1;1;1;413,255535560781;3
7338611;1;1;1;326,846196576043;3
7338613;1;1;1;413,463323691455;3
7338614;1;1;1;360,930310284638;1
7338623;1;1;1;400,856587585332;3
7338628;1;1;1;393,695154378755;2
7338642;1;1;1;211,064326360758;2
7338642;2;1;2;211,064326360758;3
7338649;1;1;1;152,712671215983;1
7338651;1;1;1;159,232499287814;4
7338653;1;1;1;181,140918936824;1
7338654;1;1;1;220,770732194905;2
7338656;1;1;1;152,712671215983;3
7338662;1;1;1;186,344170931556;3
7338662;2;1;2;186,344170931556;4
7338668;1;1;1;169,829101934541;3
7338668;2;1;2;169,829101934541;4
7338668;3;1;3;169,829101934541;5
7338670;1;1;1;166,528756207512;3
7338671;1;1;1;184,69785940871;3
7338672;1;1;1;204,585658074008;3
7338679;1;1;1;126,780434235689;2
7338679;2;1;2;126,780434235689;3
7338679;3;1;3;126,780434235689;4
7338681;2;1;2;150,058948784241;4
7338681;1;1;1;150,058948784241;3
