"P6040","DIRECTORIO","SECUENCIA_ENCUESTA"
5,7250694,3
6,7250697,3
3,7250697,4
10,7250698,5
11,7250699,3
11,7250702,5
5,7250702,6
10,7250704,3
2,7250704,4
4,7250705,4
9,7250707,4
8,7250708,3
0,7250708,4
8,7250716,3
6,7250716,4
11,7250717,2
10,7250718,5
9,7250718,6
7,7250718,7
12,7250719,5
5,7250719,6
11,7250720,4
2,7250720,5
7,7250722,3
5,7250722,4
6,7250729,3
5,7250730,3
7,7250733,4
2,7250733,5
4,7250735,3
1,7250735,4
6,7250736,3
5,7250737,5
8,7250741,5
0,7250741,6
10,7250742,3
7,7250742,4
8,7250746,4
11,7250747,6
7,7250747,7
7,7250748,2
3,7250748,3
12,7250749,5
9,7250751,3
11,7250755,4
9,7250757,4
6,7250764,3
9,7250766,4
6,7250769,3
4,7250770,3
0,7250770,4
7,7250773,3
4,7250774,3
9,7250780,4
7,7250780,5
7,7250781,4
5,7250783,3
12,7250784,3
7,7250784,4
10,7250786,4
11,7250791,3
8,7250791,4
5,7250791,5
6,7250792,6
2,7250792,7
1,7250793,3
7,7250794,2
12,7250796,5
12,7250797,3
5,7250797,4
10,7250801,4
9,7250808,3
4,7250808,4
10,7250815,4
12,7250817,2
7,7250822,3
7,7250823,3
3,7250825,3
8,7250828,3
0,7250828,4
6,7250831,4
9,7250833,3
6,7250836,3
12,7250837,3
6,7250837,4
3,7250837,5
7,7250843,3
4,7250843,4
11,7250844,6
6,7250845,3
3,7250845,6
10,7250845,9
3,7250845,10
12,7250847,2
7,7250847,3
1,7250848,3
5,7250849,3
4,7250849,4
3,7250856,2
8,7250861,3
11,7250862,5
8,7250867,3
6,7250867,4
10,7250874,4
11,7250875,3
0,7250876,6
7,7250884,4
7,7250885,3
6,7250886,3
0,7250886,4
7,7250889,4
10,7250890,5
3,7250902,5
11,7250902,6
8,7250902,7
8,7250905,4
2,7250906,2
10,7250907,2
0,7250909,5
4,7250912,3
2,7250914,4
11,7250918,2
9,7250918,3
9,7250921,5
11,7250925,6
1,7250926,6
11,7250932,4
6,7250935,2
12,7250936,4
12,7250938,4
0,7250941,3
7,7250945,3
4,7250945,4
8,7250946,3
4,7250946,4
9,7250948,4
9,7250949,3
0,7250949,4
7,7250950,3
11,7250954,4
2,7250957,4
1,7250957,5
2,7250959,3
7,7250965,3
5,7250965,4
8,7250966,3
10,7250967,5
4,7250971,2
5,7250977,3
2,7250977,4
1,7250978,3
0,7250978,4
2,7250981,3
6,7250983,4
10,7250984,6
6,7250991,4
8,7250993,3
6,7250993,4
3,7250994,5
6,7250995,2
10,7250998,4
7,7250998,5
1,7250999,3
12,7251004,5
12,7251004,7
9,7251004,8
6,7251004,9
6,7251005,3
6,7251005,5
2,7251006,4
6,7251008,3
4,7251008,4
9,7251009,5
6,7251009,6
4,7251012,4
8,7251013,2
2,7251013,3
1,7251013,4
11,7251014,3
4,7251021,3
11,7251022,3
6,7251022,4
4,7251022,5
2,7251024,6
12,7251026,3
5,7251026,4
5,7251031,3
5,7251033,5
12,7251035,3
12,7251036,3
6,7251038,3
7,7251039,3
3,7251039,4
12,7251042,3
11,7251042,4
10,7251042,5
6,7251042,6
12,7251043,5
11,7251045,3
7,7251048,5
3,7251051,2
9,7251054,4
10,7251058,3
3,7251058,4
5,7251060,3
3,7251060,4
0,7251060,5
8,7251061,6
3,7251063,3
6,7251066,4
1,7251067,3
9,7251068,4
4,7251068,5
9,7251069,3
3,7251069,4
7,7251070,3
8,7251080,4
6,7251081,3
5,7251081,4
12,7251083,3
4,7251083,4
10,7251104,2
11,7251105,4
10,7251110,4
8,7251110,5
10,7251111,3
7,7251111,4
4,7251111,5
12,7251112,2
3,7251112,3
12,7251113,4
2,7251115,5
0,7251119,5
4,7251120,5
3,7251120,6
6,7251123,4
6,7251123,5
6,7251123,6
1,7251124,2
11,7251127,3
5,7251129,3
0,7251129,4
12,7251130,3
3,7251130,4
12,7251134,3
7,7251134,4
0,7251135,6
7,7251149,3
4,7251151,3
3,7251152,3
6,7251158,3
12,7251168,3
8,7251175,2
6,7251175,3
11,7251181,4
5,7251189,2
0,7251189,3
10,7251195,3
4,7251195,4
2,7251219,5
12,7251222,4
2,7251227,3
2,7251228,4
10,7251233,5
12,7251236,4
8,7251238,3
12,7251238,4
12,7251246,3
6,7251247,3
5,7251250,3
3,7251256,3
12,7251257,5
6,7251257,7
1,7251259,3
12,7251262,3
5,7251262,4
1,7251262,5
11,7251265,3
3,7251265,4
5,7251267,4
9,7251271,3
8,7251271,4
2,7251271,5
2,7251273,3
3,7251281,4
1,7251281,5
1,7251285,3
5,7251286,5
12,7251288,7
12,7251289,5
9,7251289,6
6,7251289,7
6,7251290,3
4,7251290,4
12,7251292,5
5,7251293,3
10,7251296,3
8,7251296,4
0,7251296,5
8,7251297,3
7,7251303,3
5,7251303,4
2,7251303,5
6,7251305,3
12,7251313,4
5,7251313,5
12,7251322,3
8,7251322,4
5,7251324,2
5,7251329,2
2,7251339,3
12,7251339,6
11,7251344,4
12,7251347,4
8,7251347,5
4,7251353,3
7,7251357,3
3,7251358,3
1,7251358,4
5,7251367,3
11,7251369,3
11,7251370,3
3,7251370,4
0,7251372,3
11,7251375,3
0,7251376,5
3,7251377,3
12,7251382,3
2,7251382,4
7,7251384,3
2,7251389,7
0,7251395,2
5,7251398,3
9,7251401,3
1,7251401,4
6,7251405,3
2,7251407,3
3,7251411,5
10,7251413,3
5,7251416,4
7,7251417,4
3,7251422,2
12,7251423,2
10,7251426,4
12,7251428,5
11,7251428,6
1,7251432,5
10,7251441,3
0,7251442,6
2,7251443,4
8,7251445,9
6,7251445,10
2,7251447,5
12,7251448,3
8,7251448,4
10,7251449,5
0,7251449,6
0,7251449,8
6,7251451,6
0,7251451,7
8,7251455,5
3,7251455,6
0,7251457,7
12,7251468,4
7,7251468,5
5,7251468,6
3,7251475,3
7,7251479,4
6,7251481,3
7,7251482,3
4,7251486,3
8,7251489,2
10,7251491,3
10,7251501,4
0,7251501,5
6,7251510,4
7,7251511,3
3,7251517,3
12,7251518,4
11,7251531,2
3,7251532,2
2,7251547,3
11,7251555,3
10,7251555,4
0,7251561,3
9,7251569,3
6,7251569,4
1,7251570,3
4,7251583,3
12,7251597,3
7,7251597,4
11,7251599,3
2,7251599,4
11,7251600,2
11,7251603,5
2,7251603,8
11,7251605,4
7,7251605,5
10,7251609,4
11,7251612,9
10,7251612,10
10,7251615,3
10,7251618,3
6,7251622,4
12,7251623,5
7,7251624,3
8,7251625,3
8,7251626,5
10,7251628,4
11,7251631,3
4,7251631,4
8,7251634,4
3,7251634,5
11,7251638,4
11,7251639,3
2,7251639,4
12,7251641,3
10,7251641,4
6,7251641,5
1,7251645,3
11,7251646,5
8,7251646,6
11,7251652,3
10,7251661,4
9,7251661,5
8,7251669,2
3,7251669,3
2,7251672,3
11,7251673,3
0,7251677,5
9,7251682,3
7,7251685,3
5,7251688,3
10,7251692,3
9,7251692,4
6,7251709,3
0,7251709,4
11,7251711,3
12,7251715,3
3,7251718,5
4,7251719,5
5,7251725,3
11,7251728,3
0,7251729,5
10,7251730,4
12,7251731,3
7,7251731,4
1,7251731,5
11,7251733,4
7,7251734,3
10,7251737,3
7,7251740,3
0,7251741,6
12,7251741,7
12,7251743,4
8,7251746,2
1,7251746,3
0,7251748,2
12,7251749,3
5,7251756,2
1,7251757,2
6,7251761,3
0,7251761,4
11,7251762,3
11,7251763,4
12,7251764,2
12,7251765,3
8,7251765,4
11,7251767,2
4,7251767,3
2,7251767,3
10,7251769,5
10,7251769,6
7,7251769,7
9,7251770,4
4,7251777,3
4,7251784,4
11,7251785,4
7,7251785,5
9,7251787,3
7,7251787,4
0,7251788,3
3,7251794,5
0,7251796,4
11,7251800,3
7,7251800,4
3,7251801,3
7,7251804,3
12,7251805,4
8,7251809,3
5,7251809,4
5,7251811,5
4,7251811,6
4,7251812,3
12,7251814,5
5,7251817,3
8,7251818,3
5,7251819,3
0,7251819,4
12,7251822,3
10,7251825,4
5,7251827,2
0,7251829,3
7,7251831,2
10,7251832,3
4,7251832,4
3,7251833,5
12,7251836,3
11,7251837,2
3,7251837,3
0,7251838,3
11,7251839,3
6,7251840,4
6,7251842,3
2,7251843,2
6,7251852,2
3,7251853,5
6,7251857,3
0,7251857,4
12,7251865,4
6,7251866,3
7,7251869,3
3,7251869,4
9,7251872,2
3,7251874,3
1,7251874,4
12,7251879,2
7,7251884,3
12,7251885,4
7,7251886,3
2,7251887,3
10,7251894,3
5,7251894,4
4,7251903,3
12,7251908,3
8,7251908,4
6,7251910,4
8,7251911,4
9,7251916,3
12,7251921,3
8,7251921,4
12,7251922,5
0,7251922,6
0,7251922,7
5,7251923,3
1,7251923,4
4,7251924,3
0,7251926,8
10,7251929,3
9,7251929,4
10,7251932,3
7,7251932,4
10,7251932,3
4,7251934,3
11,7251939,5
1,7251940,4
7,7251941,3
12,7251945,3
9,7251945,4
9,7251947,4
8,7251947,5
10,7251950,3
10,7251956,3
7,7251958,2
10,7251961,3
6,7251961,4
5,7251970,3
5,7251970,3
7,7251972,3
6,7251972,4
12,7251975,5
6,7251975,6
5,7251992,3
0,7251992,4
11,7251994,4
4,7251995,3
1,7251995,4
12,7252000,6
12,7252005,4
11,7252006,3
12,7252015,4
1,7252022,4
6,7252023,2
6,7252026,2
12,7252026,3
10,7252031,3
0,7252031,5
8,7252035,4
5,7252035,5
5,7252035,6
3,7252037,4
5,7252037,5
5,7252038,4
9,7252044,3
5,7252044,4
10,7252048,7
6,7252048,8
7,7252071,3
2,7252071,4
5,7252074,3
6,7252074,5
7,7252076,2
8,7252078,3
9,7252080,4
12,7252083,5
10,7252084,4
1,7252086,4
12,7252087,2
1,7252087,3
1,7252088,4
4,7252089,3
12,7252092,3
2,7252092,5
11,7252093,5
7,7252093,6
12,7252109,3
9,7252109,4
6,7252109,5
9,7252139,3
6,7252140,4
6,7252143,4
12,7252144,4
6,7252145,3
2,7252145,4
12,7252147,4
7,7252152,3
0,7252157,3
7,7252161,4
10,7252162,3
7,7252162,4
6,7252162,5
4,7252162,6
10,7252163,2
8,7252163,3
11,7252166,4
6,7252168,3
4,7252168,4
10,7252170,3
8,7252170,4
1,7252170,5
10,7252171,4
5,7252171,5
4,7252173,3
3,7252174,3
4,7252175,2
1,7252175,3
11,7252180,3
8,7252181,5
8,7252190,4
1,7252190,5
11,7252192,5
8,7252192,6
12,7252194,3
11,7252194,4
7,7252198,6
4,7252205,4
2,7252205,5
0,7252205,7
2,7252207,3
9,7252211,4
8,7252211,5
1,7252211,3
8,7252215,3
12,7252218,3
5,7252218,4
11,7252219,5
5,7252220,6
1,7252222,5
7,7252224,2
9,7252228,4
6,7252228,5
4,7252229,5
9,7252234,5
10,7252238,5
8,7252238,6
10,7252248,4
12,7252261,5
10,7252261,6
2,7252267,8
0,7252269,4
6,7252273,3
4,7252273,6
6,7252274,3
7,7252278,3
6,7252281,2
2,7252282,3
2,7252286,3
8,7252287,7
5,7252287,8
3,7252289,3
7,7252291,3
6,7252295,3
2,7252295,4
12,7252296,3
12,7252296,4
9,7252296,5
12,7252298,3
7,7252299,3
0,7252299,4
11,7252303,4
8,7252303,5
1,7252304,3
0,7252304,4
11,7252312,2
9,7252312,3
0,7252312,4
9,7252317,3
9,7252319,2
7,7252319,3
0,7252319,4
9,7252321,2
5,7252324,3
3,7252326,3
12,7252352,3
5,7252352,4
7,7252355,3
1,7252355,4
9,7252359,4
4,7252360,3
2,7252360,4
10,7252367,3
10,7252374,3
9,7252374,4
7,7252374,5
2,7252374,6
8,7252376,3
0,7252376,4
4,7252383,3
12,7252383,4
8,7252384,3
2,7252384,4
11,7252386,3
8,7252386,4
2,7252387,6
10,7252394,3
9,7252394,4
2,7252394,5
10,7252395,2
4,7252395,3
0,7252395,4
11,7252396,2
9,7252396,3
7,7252396,4
8,7252397,4
2,7252399,2
9,7252400,3
6,7252400,4
12,7252404,2
1,7252407,3
10,7252409,3
6,7252409,4
12,7252410,4
9,7252410,5
10,7252411,2
0,7252418,3
12,7252419,3
11,7252422,2
10,7252424,3
4,7252424,4
9,7252425,5
9,7252425,6
1,7252435,2
4,7252435,5
0,7252435,6
12,7252436,4
7,7252437,4
7,7252439,4
3,7252442,4
3,7252443,3
6,7252444,2
4,7252444,3
5,7252447,3
2,7252447,4
12,7252449,3
6,7252449,4
9,7252450,2
6,7252450,3
2,7252450,4
11,7252451,4
1,7252453,2
2,7252456,4
4,7252456,6
11,7252457,4
9,7252459,4
2,7252462,5
3,7252463,3
2,7252469,3
3,7252470,3
12,7252472,2
12,7252474,4
4,7252476,5
9,7252478,4
9,7252481,2
7,7252481,3
9,7252487,4
0,7252491,3
0,7252492,2
12,7252493,3
4,7252495,3
4,7252495,4
0,7252495,5
2,7252496,4
3,7252497,2
7,7252500,2
12,7252503,3
11,7252504,4
8,7252504,5
5,7252509,3
9,7252511,3
8,7252511,4
11,7252513,3
2,7252515,3
10,7252517,4
2,7252520,3
2,7252527,4
7,7252528,3
5,7252528,4
1,7252528,5
11,7252532,2
8,7252532,3
6,7252537,4
9,7252541,2
10,7252545,2
10,7252546,3
3,7252547,3
7,7252549,3
12,7252556,4
1,7252559,3
8,7252560,3
8,7252560,4
7,7252566,3
6,7252566,4
10,7252575,2
3,7252581,3
11,7252582,3
2,7252583,3
3,7252585,3
2,7252590,3
9,7252596,2
12,7252597,4
12,7252600,4
6,7252602,3
4,7252602,4
9,7252604,3
11,7252606,4
9,7252612,3
2,7252612,4
5,7252614,3
0,7252614,4
10,7252617,4
9,7252617,5
3,7252620,2
12,7252622,4
7,7252622,5
1,7252623,4
7,7252625,6
9,7252634,5
2,7252634,6
3,7252635,3
1,7252635,4
11,7252636,3
8,7252637,4
1,7252638,5
12,7252639,3
11,7252639,4
8,7252640,3
0,7252640,4
5,7252643,3
2,7252643,4
6,7252645,5
7,7252646,4
3,7252650,3
0,7252650,4
10,7252651,4
11,7252652,4
10,7252654,3
1,7252654,4
11,7252657,5
9,7252657,6
8,7252657,8
12,7252658,3
0,7252662,3
11,7252666,4
9,7252667,4
0,7252668,3
5,7252676,2
3,7252676,3
11,7252677,4
10,7252677,6
4,7252677,7
0,7252680,4
9,7252681,4
12,7252682,3
8,7252683,3
2,7252684,3
0,7252686,3
1,7252691,3
2,7252696,4
0,7252698,2
7,7252700,5
8,7252701,3
6,7252701,4
4,7252707,3
12,7252711,3
8,7252711,4
8,7252719,3
5,7252724,2
3,7252724,4
8,7252725,3
11,7252734,3
3,7252749,3
7,7252750,3
2,7252750,4
10,7252752,2
7,7252752,3
5,7252752,4
4,7252754,3
0,7252754,4
1,7252755,3
7,7252755,6
2,7252755,7
3,7252756,3
1,7252756,4
12,7252759,4
11,7252759,5
9,7252759,7
6,7252762,6
12,7252765,2
9,7252765,3
2,7252765,4
5,7252767,3
12,7252768,4
3,7252770,3
2,7252770,6
10,7252772,5
5,7252772,6
5,7252773,5
4,7252777,3
0,7252777,4
12,7252778,3
8,7252778,4
11,7252781,3
3,7252781,4
12,7252785,3
3,7252785,4
12,7252788,5
12,7252790,3
8,7252790,4
8,7252792,2
5,7252806,2
8,7252813,3
1,7252813,4
7,7252818,5
8,7252821,4
8,7252821,5
12,7252824,4
5,7252824,5
8,7252831,5
3,7252837,3
1,7252837,4
3,7252842,2
8,7252845,3
2,7252845,4
0,7252846,3
10,7252847,5
8,7252847,6
6,7252847,7
4,7252847,8
12,7252848,3
9,7252851,4
12,7252852,4
11,7252852,5
7,7252853,3
3,7252853,4
12,7252855,3
10,7252855,4
4,7252855,5
12,7252857,5
12,7252859,3
7,7252859,4
2,7252860,4
8,7252861,3
6,7252861,4
0,7252865,5
9,7252865,10
6,7252865,11
11,7252866,4
12,7252867,6
10,7252867,7
11,7252873,3
9,7252873,4
7,7252873,5
11,7252875,2
8,7252875,3
5,7252877,3
10,7252878,4
0,7252881,2
9,7252882,4
7,7252886,4
10,7252889,4
5,7252892,3
3,7252892,4
1,7252896,3
0,7252896,4
8,7252898,3
10,7252900,4
2,7252901,4
9,7252902,4
4,7252902,5
0,7252903,3
8,7252906,3
5,7252906,4
3,7252907,5
12,7252913,3
9,7252914,4
6,7252914,5
2,7252914,6
10,7252917,4
6,7252917,5
8,7252918,2
6,7252918,3
11,7252919,2
9,7252923,3
7,7252923,4
0,7252923,5
11,7252932,3
5,7252936,5
3,7252939,3
6,7252941,4
9,7252942,3
12,7252952,3
9,7252952,4
8,7252952,5
11,7252953,3
10,7252953,4
12,7252954,4
3,7252954,5
0,7252954,6
6,7252955,2
4,7252959,6
4,7252960,3
1,7252960,4
2,7252962,4
1,7252963,3
0,7252963,4
5,7252965,3
9,7252970,4
6,7252972,4
4,7252972,5
5,7252975,5
11,7252976,3
1,7252976,4
9,7252980,3
4,7252980,4
12,7252981,2
7,7252982,3
11,7252986,4
12,7252988,5
5,7252992,3
4,7252993,3
10,7252993,5
4,7252995,3
9,7252996,3
7,7252996,4
1,7252996,5
11,7252997,4
11,7253000,4
8,7253000,5
8,7253001,3
2,7253001,4
10,7253002,3
7,7253002,4
6,7253005,3
3,7253005,4
6,7253006,5
8,7253006,3
4,7253006,4
2,7253006,5
4,7253007,2
11,7253010,3
4,7253010,4
4,7253013,3
2,7253013,4
12,7253015,3
3,7253015,4
11,7253017,4
9,7253017,7
5,7253024,3
4,7253024,4
1,7253024,5
11,7253025,4
8,7253025,5
11,7253026,5
10,7253027,3
8,7253027,4
5,7253030,3
12,7253032,3
4,7253037,3
12,7253042,3
10,7253042,4
7,7253042,5
4,7253042,6
12,7253043,3
9,7253049,3
0,7253049,4
1,7253052,3
3,7253054,2
1,7253054,3
1,7253055,3
5,7253057,3
12,7253061,4
9,7253061,5
1,7253064,2
8,7253069,3
3,7253069,4
10,7253076,3
7,7253076,4
5,7253076,5
3,7253076,6
9,7253079,2
3,7253079,3
2,7253079,4
4,7253080,3
1,7253080,4
2,7253099,4
12,7253102,4
5,7253102,5
7,7253105,3
1,7253105,4
12,7253109,3
9,7253109,4
11,7253110,4
0,7253113,3
9,7253114,3
3,7253114,4
0,7253115,3
4,7253117,3
0,7253117,4
4,7253118,3
2,7253118,4
12,7253119,4
7,7253119,5
8,7253121,4
8,7253125,5
11,7253129,3
2,7253129,5
12,7253131,4
8,7253131,5
5,7253134,4
3,7253134,5
0,7253134,6
12,7253136,4
8,7253136,5
6,7253136,9
4,7253136,10
12,7253137,7
7,7253137,8
9,7253139,3
5,7253139,4
12,7253141,2
0,7253141,3
5,7253142,3
11,7253145,4
9,7253145,5
3,7253145,6
10,7253150,5
12,7253154,3
8,7253154,4
6,7253154,5
12,7253156,4
8,7253156,5
7,7253158,3
8,7253164,5
5,7253164,6
11,7253166,4
7,7253167,3
10,7253168,3
9,7253168,4
9,7253168,5
6,7253168,6
4,7253168,7
0,7253168,8
11,7253171,4
9,7253173,3
4,7253173,4
8,7253176,4
7,7253176,5
8,7253178,4
11,7253179,3
5,7253179,4
11,7253185,6
9,7253185,7
12,7253186,5
12,7253186,6
0,7253186,8
9,7253187,4
1,7253187,5
7,7253189,3
6,7253189,4
10,7253191,6
12,7253192,2
8,7253194,3
4,7253194,4
4,7253195,6
9,7253196,4
4,7253197,3
3,7253197,4
0,7253197,5
9,7253199,4
4,7253199,5
2,7253199,6
5,7253202,3
2,7253202,4
12,7253203,8
8,7253206,6
11,7253207,4
11,7253208,6
9,7253208,7
6,7253208,8
3,7253208,9
12,7253210,7
5,7253211,4
9,7253212,3
6,7253212,4
10,7253214,2
8,7253214,3
12,7253217,4
10,7253217,5
3,7253217,6
11,7253218,4
10,7253221,3
8,7253221,4
7,7253221,5
1,7253221,6
2,7253222,4
1,7253225,6
3,7253229,3
6,7253231,2
2,7253231,4
11,7253233,3
2,7253233,4
5,7253235,3
0,7253235,4
11,7253240,5
1,7253240,6
10,7253243,4
4,7253243,5
7,7253246,3
3,7253246,4
5,7253247,4
7,7253248,4
9,7253249,2
5,7253249,3
7,7253250,4
7,7253251,2
1,7253251,3
12,7253252,2
9,7253252,3
6,7253252,4
5,7253252,5
12,7253254,4
1,7253254,5
9,7253255,3
5,7253255,4
0,7253255,5
3,7253260,3
9,7253263,2
8,7253263,3
0,7253263,5
4,7253264,4
5,7253271,2
2,7253271,3
5,7253276,3
3,7253276,4
3,7253277,3
8,7253279,3
5,7253279,4
10,7253284,2
1,7253285,4
12,7253287,3
5,7253290,3
11,7253293,5
10,7253293,6
0,7253293,8
6,7253294,3
5,7253294,4
2,7253294,5
5,7253296,3
2,7253300,3
7,7253313,3
3,7253313,4
5,7253315,4
11,7253319,4
6,7253319,5
4,7253324,3
7,7253328,3
11,7253331,3
12,7253332,3
3,7253332,4
11,7253335,5
1,7253335,6
3,7253335,8
9,7253337,4
8,7253337,5
1,7253339,6
11,7253340,2
12,7253344,4
1,7253344,7
1,7253345,4
9,7253348,4
11,7253350,3
9,7253350,4
3,7253350,5
10,7253351,3
1,7253351,4
2,7253354,3
0,7253354,4
11,7253358,3
1,7253358,4
4,7253359,4
6,7253363,4
10,7253365,5
3,7253365,6
0,7253365,7
12,7253366,2
6,7253367,4
11,7253375,3
5,7253378,4
3,7253378,5
9,7253379,4
5,7253379,5
9,7253384,3
6,7253384,4
5,7253386,3
9,7253388,3
3,7253388,4
10,7253393,3
3,7253395,3
11,7253399,5
7,7253400,3
2,7253400,4
6,7253401,4
8,7253403,5
12,7253407,3
10,7253407,4
8,7253407,5
9,7253411,7
4,7253412,3
11,7253414,2
10,7253424,2
7,7253424,3
6,7253424,4
4,7253424,5
2,7253425,4
2,7253425,5
10,7253431,4
8,7253431,5
10,7253432,4
12,7253435,3
1,7253435,4
6,7253437,5
11,7253438,5
9,7253439,4
3,7253439,5
6,7253441,2
3,7253441,3
5,7253443,6
9,7253444,6
0,7253445,3
11,7253447,4
9,7253450,4
8,7253452,3
9,7253453,2
7,7253455,3
1,7253455,4
8,7253456,3
10,7253459,3
8,7253459,4
1,7253459,5
3,7253461,3
12,7253462,3
9,7253462,4
0,7253463,3
12,7253464,3
7,7253464,4
10,7253466,5
10,7253469,3
6,7253469,4
8,7253474,3
6,7253474,4
5,7253474,5
11,7253475,4
4,7253475,5
6,7253477,3
4,7253480,2
10,7253484,3
7,7253484,4
7,7253485,4
1,7253485,5
10,7253486,3
2,7253486,5
0,7253486,7
8,7253487,5
0,7253488,3
10,7253490,3
1,7253490,4
3,7253494,3
2,7253499,3
6,7253512,3
2,7253515,5
11,7253526,3
3,7253535,7
8,7253540,3
3,7253540,4
12,7253541,3
2,7253541,4
3,7253543,5
6,7253553,3
11,7253555,2
3,7253555,4
7,7253557,3
3,7253562,4
2,7253565,4
6,7253566,5
12,7253569,4
0,7253580,3
3,7253583,3
10,7253584,4
2,7253584,5
0,7253587,3
12,7253617,3
2,7253623,3
12,7253637,3
10,7253637,4
5,7253639,3
9,7253642,2
3,7253643,3
2,7253649,4
11,7253651,4
0,7253666,3
12,7253670,4
9,7253673,2
6,7253673,3
2,7253673,4
2,7253678,4
8,7253680,3
3,7253680,4
11,7253681,3
10,7253682,2
1,7253684,3
9,7253685,3
6,7253685,4
6,7253686,3
1,7253691,3
0,7253691,4
9,7253693,4
4,7253694,4
5,7253695,3
8,7253705,3
1,7253705,4
3,7253711,3
10,7253712,4
5,7253713,4
10,7253714,4
9,7253719,3
10,7253721,3
8,7253721,4
5,7253721,5
2,7253721,6
2,7253721,7
11,7253721,9
8,7253721,10
1,7253723,3
12,7253724,3
4,7253727,3
5,7253729,3
11,7253739,3
7,7253741,5
1,7253741,6
2,7253745,5
12,7253747,2
11,7253753,3
8,7253753,4
11,7253754,4
9,7253754,5
12,7253755,4
12,7253757,4
1,7253757,5
5,7253758,3
11,7253762,5
6,7253763,3
5,7253766,2
2,7253766,3
9,7253767,3
1,7253767,4
9,7253769,2
4,7253774,4
6,7253779,2
6,7253780,3
10,7253781,3
2,7253781,4
8,7253782,4
8,7253783,3
0,7253783,4
8,7253789,3
8,7253792,3
4,7253800,3
10,7253801,2
6,7253801,3
4,7253803,3
5,7253807,3
6,7253810,3
3,7253813,2
0,7253818,5
2,7253819,3
10,7253820,2
10,7253822,3
6,7253823,5
0,7253826,3
1,7253830,3
5,7253831,3
2,7253831,4
3,7253832,3
0,7253832,4
9,7253833,2
7,7253833,3
2,7253834,3
10,7253836,2
8,7253836,3
10,7253837,2
6,7253837,3
6,7253838,5
11,7253841,3
5,7253841,4
3,7253841,5
0,7253841,6
3,7253842,3
6,7253845,3
12,7253847,3
6,7253847,4
1,7253849,6
1,7253855,3
0,7253858,3
3,7253859,3
11,7253864,3
10,7253865,3
8,7253865,4
12,7253872,3
4,7253872,4
4,7253873,3
4,7253875,6
11,7253876,4
5,7253883,4
5,7253887,3
12,7253892,4
9,7253892,5
7,7253904,3
9,7253905,3
8,7253905,4
7,7253906,4
2,7253906,5
7,7253907,3
6,7253911,5
7,7253912,4
9,7253916,3
7,7253916,4
11,7253920,3
10,7253920,4
9,7253921,4
3,7253921,6
1,7253921,7
7,7253922,3
1,7253922,4
5,7253923,4
10,7253925,4
7,7253926,4
9,7253927,3
6,7253927,4
11,7253930,3
6,7253930,4
8,7253933,3
0,7253934,5
1,7253936,3
7,7253938,4
11,7253948,3
4,7253948,4
12,7253954,3
11,7253954,4
8,7253954,5
6,7253954,6
1,7253955,2
4,7253955,3
9,7253955,4
7,7253961,4
9,7253965,3
1,7253966,4
5,7253971,4
3,7253972,3
7,7253981,3
10,7253993,5
1,7253996,3
10,7254004,4
12,7254018,3
5,7254019,6
10,7254019,3
0,7254024,3
5,7254033,3
9,7254035,3
6,7254035,4
0,7254040,3
12,7254045,4
10,7254047,3
0,7254047,4
10,7254048,4
8,7254051,3
12,7254052,3
0,7254053,3
2,7254058,3
4,7254059,3
10,7254061,3
4,7254063,8
1,7254065,3
7,7254067,4
2,7254068,3
7,7254072,3
8,7254078,2
2,7254078,3
3,7254080,3
2,7254083,4
9,7254087,2
0,7254092,3
12,7254110,3
0,7254115,3
1,7254118,5
1,7254125,6
4,7254125,9
9,7254129,3
7,7254129,4
3,7254129,7
2,7254131,5
5,7254132,4
12,7254134,3
10,7254134,4
5,7254134,5
10,7254139,5
4,7254147,2
2,7254147,3
10,7254148,3
7,7254150,6
2,7254150,7
3,7254151,3
0,7254151,4
3,7254152,4
8,7254154,2
7,7254156,5
1,7254156,6
11,7254158,4
11,7254159,3
7,7254160,4
2,7254160,5
12,7254163,3
11,7254167,3
5,7254167,4
3,7254167,5
5,7254168,3
3,7254171,4
12,7254176,3
11,7254177,4
10,7254178,4
3,7254178,6
9,7254181,5
0,7254183,5
11,7254184,2
11,7254184,4
12,7254191,3
6,7254194,2
3,7254194,3
3,7254196,2
6,7254198,3
4,7254198,4
6,7254199,3
10,7254200,4
7,7254200,5
1,7254200,6
6,7254203,4
12,7254212,2
9,7254212,3
3,7254212,4
9,7254213,2
4,7254213,3
2,7254213,4
12,7254215,2
7,7254215,3
12,7254216,3
10,7254216,4
8,7254216,5
7,7254219,4
12,7254219,5
3,7254219,6
11,7254220,6
10,7254220,7
11,7254222,3
7,7254222,4
6,7254223,6
8,7254224,3
9,7254227,3
8,7254231,3
5,7254231,4
12,7254232,2
6,7254234,3
0,7254234,4
6,7254244,2
7,7254247,3
8,7254251,3
6,7254252,2
1,7254252,4
5,7254254,4
11,7254255,3
9,7254255,4
4,7254258,6
2,7254260,2
12,7254261,4
8,7254261,5
2,7254261,7
12,7254263,4
7,7254265,3
6,7254265,4
8,7254266,3
7,7254267,4
7,7254269,3
5,7254269,4
7,7254270,3
3,7254270,4
11,7254271,5
7,7254271,6
11,7254272,4
0,7254273,3
5,7254275,3
3,7254275,4
11,7254278,3
8,7254278,4
2,7254278,5
4,7254283,3
12,7254284,4
6,7254285,2
8,7254287,2
